id,image_id,llava_dsg,llava_tifa,llava-alt_dsg,fuyu_dsg,mplug_dsg,mplug_tifa,llava-alt_tifa,fuyu_tifa,llmscore_over,llmscore_ec,clipscore_norm,blipscore_norm,alignscore_norm,viescore,blip1_tifa,blip1_dsg,instructblip_tifa,instructblip_dsg
133,4,0.2,0.2857142857,0.4,0.6,0.6,0.5714285714,0.5714285714,0.2857142857,5,9,0.29,0.42,0.37,6,0.2857142857142857,0.4,0.2857142857142857,0.4
133,5,0.8,0.7142857143,0.8,0.8,0.8,0.7142857143,0.7142857143,0.4285714286,2,7,0.47,-0.78,0.57,8,0.8571428571428571,0.8,0.8571428571428571,0.8
134,0,0.8333333333,0.875,1,1,1,0.875,0.875,0.75,0,0,0.56,0.45,0.68,8,1.0,0.8333333333333334,0.875,1.0
134,1,0.3333333333,0.375,0.3333333333,1,0.66666667,0.5,0.375,0.625,4,9,0.64,-0.92,0.63,8,0.5,0.5,0.5,0.3333333333333333
134,2,0.3333333333,0.5,0.3333333333,1,0.5,0.5,0.5,0.625,4,9,0.54,0.17,0.59,8,0.375,0.3333333333333333,0.375,0.3333333333333333
134,3,0.5,0.625,0.3333333333,1,0.5,0.375,0.625,0.75,1,2,0.5,0.6,0.56,7,0.75,0.6666666666666666,0.875,0.5
134,4,0.8333333333,0.875,1,1,1,0.875,0.75,0.75,0,1,0.49,0.22,0.69,8,1.0,1.0,0.875,0.8333333333333334
134,5,1,0.625,0.8333333333,0.8333333333,1,0.75,0.875,0.625,5,9,0.63,0.4,0.6,8,1.0,0.8333333333333334,0.75,0.8333333333333334
135,0,0.5,0.7142857143,1,0.625,0.625,0.8571428571,0.8571428571,0.2857142857,3,5,0.62,-0.03,0.69,8,0.5714285714285714,0.75,0.42857142857142855,0.125
135,1,0.375,0.5714285714,0.875,0.375,0.875,0.7142857143,0.8571428571,0.1428571429,3,10,0.57,-0.21,0.6,7,0.7142857142857143,1.0,0.5714285714285714,0.5
135,2,0.375,0.4285714286,0.75,0.75,0.875,0.7142857143,0.5714285714,0.4285714286,5,8,0.56,-0.07,0.58,7,0.42857142857142855,0.375,0.14285714285714285,0.0
135,3,0.25,0.4285714286,0.375,0.625,0.875,0.7142857143,0.5714285714,0.5714285714,3,10,0.49,0.13,0.54,5,0.5714285714285714,0.5,0.5714285714285714,0.375
135,4,0,0.4285714286,0.25,0.625,0.875,0.5714285714,0.2857142857,0.4285714286,5,9,0.34,-0.05,0.45,5,0.5714285714285714,0.375,0.2857142857142857,0.125
135,5,0,0.2857142857,0.25,0.5,0.625,0.5714285714,0,0.2857142857,3,12,0.33,-0.26,0.49,8,0.2857142857142857,0.25,0.2857142857142857,0.125
136,0,0.5,0.6666666667,0.5,1,0.5,0.6666666667,0.6666666667,0.6666666667,1,4,0.52,0.23,0.51,5,0.6666666666666666,0.5,0.6666666666666666,0.5
136,1,1,1,1,1,0.5,1,1,0.5,2,2,0.81,0.12,0.75,7,1.0,1.0,1.0,1.0
136,2,0.5,1,1,1,1,1,1,0.6666666667,1,1,0.86,0.35,0.71,7,1.0,1.0,1.0,1.0
136,3,0.5,1,1,1,1,1,1,0.3333333333,0,1,0.81,0.53,0.79,8,1.0,1.0,0.8333333333333334,1.0
136,4,0.5,0.6666666667,0.5,1,0.5,0.6666666667,0.6666666667,0.6666666667,1,4,0.6,0.45,0.54,8,0.6666666666666666,0.5,0.6666666666666666,0.5
137,0,0.8333333333,0.7777777778,1,0.6666666667,1,0.6666666667,0.7777777778,0.4444444444,2,5,0.67,0.54,0.64,8,0.7777777777777778,1.0,0.5555555555555556,1.0
137,1,0.8333333333,0.7777777778,1,0.8333333333,0.83333333,0.8888888889,0.7777777778,0.5555555556,2,5,0.6,0.82,0.68,7,0.8888888888888888,1.0,0.6666666666666666,0.8333333333333334
137,2,1,0.7777777778,1,0.8333333333,1,0.7777777778,0.7777777778,0.4444444444,2,4,0.48,0.4,0.63,8,0.7777777777777778,1.0,0.7777777777777778,1.0
137,3,1,1,1,0.8333333333,1,1,1,0.7777777778,0,1,0.71,0.39,0.87,8,1.0,1.0,0.8888888888888888,1.0
138,0,0.75,0.625,1,0.25,1,0.875,0.75,0.5,3,5,0.5,0.28,0.85,7,0.5,0.75,0.625,0.75
138,1,1,0.75,1,0.75,1,0.875,0.875,0.625,0,0,0.64,0.44,0.88,9,0.875,1.0,0.875,1.0
138,2,0.75,0.75,0.75,0.75,0.75,0.625,0.875,0.625,1,1,0.56,0.11,0.67,7,0.625,0.75,0.625,0.75
138,3,1,1,1,0.75,1,1,0.875,0.5,0,0,0.61,-0.01,0.82,8,0.875,1.0,0.875,1.0
138,4,1,0.875,1,0.5,0.75,0.875,0.875,0.5,0,0,0.57,0.63,0.87,7,0.75,1.0,0.875,1.0
139,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333,1,0,0.52,0.34,0.56,5,0.5,0.5,0.5,0.5
139,1,0.5,0.5,0.5,1,0.5,0.5,0.5,0.3333333333,1,0,0.45,-0.32,0.5,5,0.5,0.5,0.5,0.5
139,2,1,1,1,1,0.5,1,1,0.5,0,0,0.84,-0.04,0.79,8,1.0,1.0,1.0,1.0
139,3,0.5,0.5,0.5,1,0.5,0.6666666667,0.5,0.3333333333,0,2,0.74,-0.06,0.79,8,0.6666666666666666,0.5,0.6666666666666666,0.5
139,4,0,0.5,0,1,0,0.5,0.5,0.3333333333,0,1,0.51,0.48,0.69,8,0.5,0.0,0.5,0.0
140,0,1,0.875,1,1,1,0.875,1,1,0,0,0.71,0.71,0.83,8,1.0,1.0,1.0,1.0
140,1,0.5,0.625,0.5,1,0.75,0.375,0.5,0.75,1,4,0.61,0.26,0.57,7,0.875,0.75,0.5,0.5
140,2,0.5,0.75,0.75,1,0.5,0.625,0.625,0.75,1,3,0.75,0.28,0.74,9,0.875,1.0,0.75,0.75
140,3,0.5,0.5,0.5,1,0.75,0.625,0.625,0.75,1,4,0.57,0.32,0.61,8,0.625,0.5,0.75,0.5
140,4,0.5,0.625,0.75,1,0.5,0.5,0.625,0.625,1,4,0.63,0.13,0.65,7,0.625,0.5,0.625,0.5
141,0,0.4,0.5,0.6,0.6,0.4,0.5,0.7,0.4,1,4,0.42,-0.98,0.55,6,0.8,0.6,0.5,0.4
141,1,0.4,0.6,0.4,0.4,0.6,0.6,0.5,0.3,1,4,0.43,-0.07,0.69,6,0.6,0.4,0.6,0.4
141,2,1,0.8,1,1,1,0.7,0.8,0.7,0,0,0.65,0.22,0.85,8,0.9,1.0,0.9,1.0
141,3,0.8,0.9,1,0.2,1,0.7,0.8,0.5,0,0,0.62,0.54,0.81,8,0.9,1.0,0.8,0.8
141,4,0.6,0.5,0.6,0.6,0.4,0.6,0.7,0.5,1,4,0.44,0.03,0.61,8,0.9,1.0,0.5,0.4
142,0,1,1,1,1,1,1,1,0.75,1,1,0.69,-0.05,0.78,8,1.0,1.0,1.0,1.0
142,1,1,0.875,1,1,1,1,1,1,0,0,0.79,-0.28,0.82,7,0.875,1.0,1.0,1.0
142,2,0.75,0.75,1,1,1,1,1,0.625,1,2,0.69,0.25,0.79,7,1.0,1.0,0.875,1.0
142,3,1,1,1,0.5,0.75,1,1,0.625,0,3,0.74,0.08,0.74,8,1.0,1.0,1.0,1.0
142,4,1,0.875,1,0.75,1,1,1,0.625,0,2,0.81,-0.51,0.91,9,1.0,1.0,1.0,1.0
143,0,0.3333333333,0.4444444444,0.6666666667,1,0.33333333,0.4444444444,0.4444444444,0.5555555556,2,8,0.57,-0.02,0.64,7,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.3333333333333333
143,1,0.3333333333,0.4444444444,0.3333333333,0.3333333333,0.66666667,0.5555555556,0.4444444444,0.6666666667,2,8,0.56,0.06,0.58,5,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.3333333333333333
143,2,0.3333333333,0.3333333333,0.3333333333,0.6666666667,0.33333333,0.6666666667,0.4444444444,0.3333333333,2,5,0.67,-0.11,0.74,8,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333
143,3,0.3333333333,0.4444444444,0.6666666667,0.6666666667,0.33333333,0.4444444444,0.5555555556,0.2222222222,3,9,0.63,-0.45,0.73,6,0.4444444444444444,1.0,0.1111111111111111,0.3333333333333333
143,4,0,0.2222222222,0,0.3333333333,0,0.3333333333,0.3333333333,0.2222222222,3,12,0.66,0.14,0.72,6,0.2222222222222222,0.0,0.2222222222222222,0.0
144,0,0.5,0.1666666667,0.5,1,0.5,0.5,0.3333333333,0.6666666667,4,9,0.56,0.3,0.7,7,0.6666666666666666,0.5,0.5,0.5
144,1,0.5,0.1666666667,0.5,1,0.5,0.3333333333,0.1666666667,0.6666666667,2,6,0.46,0.44,0.64,8,0.6666666666666666,0.0,0.6666666666666666,0.5
144,2,0.5,0.3333333333,0.5,1,1,0.8333333333,0.3333333333,0.6666666667,1,1,0.53,0.77,0.59,8,0.5,0.5,0.5,0.5
144,3,0.5,0.8333333333,0.5,1,1,0.8333333333,0.8333333333,1,4,9,0.75,0.43,0.74,8,0.8333333333333334,0.5,1.0,1.0
145,0,0.6666666667,0.6666666667,1,1,1,0.9166666667,0.75,0.6666666667,1,3,0.66,0.37,0.82,9,1.0,1.0,1.0,1.0
145,1,0.5,0.6666666667,0.8333333333,0.8333333333,0.5,0.75,0.5833333333,0.75,2,7,0.6,0.13,0.63,8,0.8333333333333334,0.8333333333333334,0.75,0.8333333333333334
145,2,0.5,0.5833333333,0.6666666667,0.8333333333,0.66666667,0.9166666667,0.6666666667,0.6666666667,2,4,0.64,0.06,0.68,7,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.8333333333333334
145,3,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.83333333,0.8333333333,0.6666666667,0.5,2,4,0.63,0.13,0.7,7,0.75,0.6666666666666666,0.75,0.6666666666666666
145,4,0.8333333333,0.6666666667,1,0.6666666667,0.83333333,1,0.75,0.5,0,0,0.64,0.35,0.76,9,0.9166666666666666,1.0,0.9166666666666666,1.0
146,0,0.6,0.4285714286,0.6,0.6,0.6,0.4285714286,0.4285714286,0.5714285714,1,3,0.55,0,0.48,6,0.7142857142857143,0.6,0.7142857142857143,0.6
146,1,0.8,0.5714285714,0.6,0.6,0.6,0.5714285714,0.4285714286,0.4285714286,2,5,0.44,0.15,0.37,5,0.5714285714285714,0.6,0.5714285714285714,0.6
146,2,0.6,0.4285714286,0.6,0.6,0.6,0.4285714286,0.4285714286,0.2857142857,1,0,0.46,-0.19,0.42,6,0.5714285714285714,0.6,0.5714285714285714,0.6
146,3,0.6,0.5714285714,0.6,0.6,0.6,0.4285714286,0.5714285714,0.4285714286,1,2,0.49,-0.27,0.45,8,0.5714285714285714,0.6,0.5714285714285714,0.6
146,4,0.4,0.4285714286,0.6,0.4,0.6,0.4285714286,0.4285714286,0.5714285714,2,4,0.4,0.14,0.41,7,0.5714285714285714,0.6,0.5714285714285714,0.6
146,5,0.6,0.4285714286,1,1,0.6,0.4285714286,0.4285714286,0.2857142857,2,8,0.56,-0.06,0.6,8,0.2857142857142857,0.6,0.42857142857142855,0.8
146,6,0.8,0.7142857143,0.8,0.8,0.8,0.7142857143,0.7142857143,0.5714285714,1,1,0.52,-0.14,0.52,7,0.7142857142857143,0.8,0.5714285714285714,0.8
146,7,0.6,0.4285714286,0.6,0.6,0.6,0.5714285714,0.2857142857,0.5714285714,5,4,0.49,-0.38,0.47,8,0.5714285714285714,0.8,0.5714285714285714,0.8
146,8,0.8,0.2857142857,0.8,0.8,0.8,0.5714285714,0.5714285714,0.2857142857,4,8,0.48,0.1,0.48,8,0.5714285714285714,0.8,0.2857142857142857,0.6
146,9,0.6,0.2857142857,0.6,0.4,0.4,0.1428571429,0.4285714286,0.1428571429,4,6,0.47,0.06,0.42,7,0.2857142857142857,0.6,0.42857142857142855,0.6
146,10,0.4,0.1428571429,0.4,0,0.4,0.2857142857,0.1428571429,0.2857142857,4,9,0.1,0.72,0.12,5,0.2857142857142857,0.4,0.14285714285714285,0.4
146,11,0.4,0.1428571429,0.6,0.4,0.4,0.1428571429,0.2857142857,0.2857142857,5,9,0.09,0.93,0.2,6,0.2857142857142857,0.4,0.14285714285714285,0.2
146,12,1,0.8571428571,1,0.6,1,0.8571428571,0.8571428571,0.5714285714,0,0,0.81,-0.64,0.84,8,1.0,1.0,0.8571428571428571,1.0
147,0,0.4,0.3571428571,0.6,0.5,0.5,0.5,0.5,0.4285714286,4,8,0.54,0.72,0.76,8,0.7142857142857143,0.8,0.5714285714285714,0.6
147,1,0.5,0.5714285714,0.7,0.3,0.8,0.6428571429,0.5714285714,0.3571428571,5,9,0.69,0.47,0.74,8,0.7857142857142857,0.7,0.7142857142857143,0.6
147,2,0.6,0.5714285714,0.6,0.2,0.6,0.5,0.5,0.4285714286,4,8,0.61,0.63,0.75,8,0.7142857142857143,0.5,0.6428571428571429,0.6
147,3,0.5,0.5714285714,0.7,0.3,0.9,0.6428571429,0.5714285714,0.3571428571,5,9,0.49,0.76,0.9,8,0.7142857142857143,0.7,0.6428571428571429,0.6
148,0,0.6,0.7777777778,1,0.8,1,0.7777777778,0.8888888889,0.5555555556,2,6,0.58,0.86,0.47,7,0.5555555555555556,0.6,0.6666666666666666,0.6
148,1,0.6,0.7777777778,1,0.6,0.8,0.8888888889,0.8888888889,0.8888888889,2,8,0.66,0.43,0.61,6,0.6666666666666666,0.8,0.6666666666666666,0.6
148,2,0.8,0.8888888889,1,0.6,1,1,1,0.8888888889,2,5,0.68,1.04,0.56,8,0.7777777777777778,0.8,0.8888888888888888,0.8
148,3,0.8,0.8888888889,1,0.6,1,1,1,0.6666666667,1,5,0.66,0.85,0.58,7,0.7777777777777778,0.8,0.8888888888888888,0.8
148,4,0.8,0.8888888889,1,1,0.8,1,1,0.8888888889,2,4,0.74,0.97,0.62,6,0.7777777777777778,0.8,0.8888888888888888,0.8
148,5,0.8,0.8888888889,1,1,1,1,1,1,1,4,0.69,0.86,0.53,9,0.7777777777777778,0.8,0.8888888888888888,0.8
148,6,0.8,0.8888888889,1,0.6,1,1,0.8888888889,0.8888888889,2,4,0.69,0.31,0.62,7,0.7777777777777778,0.8,0.8888888888888888,0.8
148,7,0.8,0.7777777778,1,0.2,0.8,0.7777777778,0.8888888889,0.5555555556,0,1,0.8,-0.03,0.68,8,0.6666666666666666,0.8,0.7777777777777778,0.8
148,8,0.8,0.7777777778,1,1,0.8,0.7777777778,0.8888888889,0.6666666667,1,6,0.77,0.24,0.74,7,0.6666666666666666,0.8,0.5555555555555556,0.6
148,9,0.8,0.7777777778,1,0.6,0.8,0.7777777778,0.7777777778,0.5555555556,0,0,0.78,-0.1,0.75,8,0.6666666666666666,0.8,0.7777777777777778,0.8
148,10,0.8,0.6666666667,0.8,0.6,0.8,0.7777777778,0.7777777778,0.6666666667,2,9,0.61,-0.07,0.71,8,0.5555555555555556,0.6,0.6666666666666666,0.6
148,11,1,0.7777777778,1,0.6,1,0.8888888889,1,0.7777777778,2,2,0.85,-0.19,0.78,8,0.6666666666666666,0.8,0.8888888888888888,0.8
148,12,1,0.7777777778,1,0.8,1,0.7777777778,0.8888888889,0.8888888889,2,6,0.78,0.21,0.71,8,0.6666666666666666,0.8,0.6666666666666666,0.8
148,13,0.8,0.7777777778,0.8,0.8,1,0.7777777778,0.7777777778,0.5555555556,2,5,0.6,0.92,0.63,8,0.4444444444444444,0.6,0.5555555555555556,0.6
148,14,0.6,0.5555555556,0.6,0.4,0.6,0.5555555556,0.5555555556,0.4444444444,3,8,0.38,0.48,0.39,7,0.3333333333333333,0.4,0.4444444444444444,0.4
148,15,0.6,0.6666666667,0.8,0.4,0.6,0.6666666667,0.7777777778,0.3333333333,3,5,0.28,0.81,0.32,7,0.3333333333333333,0.4,0.4444444444444444,0.4
148,16,0.6,0.6666666667,0.6,0.4,0.6,0.5555555556,0.6666666667,0.5555555556,3,5,0.59,0.45,0.5,7,0.5555555555555556,0.4,0.4444444444444444,0.6
148,17,0.6,0.5555555556,0.8,0.8,0.8,0.5555555556,0.6666666667,0.6666666667,3,5,0.47,0.1,0.6,8,0.5555555555555556,0.6,0.4444444444444444,0.4
148,18,0.8,0.6666666667,0.8,0.6,0.8,0.7777777778,0.7777777778,0.5555555556,3,6,0.44,0.18,0.59,7,0.5555555555555556,0.6,0.5555555555555556,0.6
148,19,0.6,0.5555555556,0.8,0.6,0.6,0.5555555556,0.5555555556,0.4444444444,3,7,0.43,0.05,0.52,8,0.3333333333333333,0.4,0.4444444444444444,0.4
148,20,0.6,0.5555555556,0.8,0.8,0.8,0.7777777778,0.7777777778,0.7777777778,2,7,0.54,0.35,0.58,7,0.4444444444444444,0.6,0.3333333333333333,0.4
148,21,0.6,0.6666666667,0.8,0.6,0.6,0.6666666667,0.7777777778,0.5555555556,0,3,0.68,0.46,0.63,8,0.4444444444444444,0.6,0.4444444444444444,0.4
148,22,1,1,1,0.8,1,0.8888888889,1,0.7777777778,2,4,0.79,0.61,0.73,8,0.6666666666666666,0.8,0.6666666666666666,0.8
148,23,0.8,0.7777777778,1,0.4,0.8,0.7777777778,0.8888888889,0.4444444444,1,3,0.75,-0.3,0.7,7,0.6666666666666666,0.8,0.8888888888888888,0.8
148,24,0.8,0.6666666667,0.6,0.6,1,0.6666666667,0.7777777778,0.6666666667,1,1,0.71,0.39,0.63,8,0.5555555555555556,0.6,0.5555555555555556,0.8
148,25,0.8,0.8888888889,0.8,0.6,0.8,0.7777777778,0.8888888889,0.7777777778,2,5,0.72,0.82,0.67,8,0.7777777777777778,1.0,0.6666666666666666,0.8
148,26,0.8,0.7777777778,0.8,0.8,0.8,0.7777777778,0.7777777778,0.6666666667,3,4,0.57,-0.17,0.6,6,0.5555555555555556,0.6,0.5555555555555556,0.6
148,27,0.8,0.8888888889,1,0.8,1,0.8888888889,1,0.6666666667,0,0,0.83,0.33,0.72,8,0.8888888888888888,1.0,0.8888888888888888,1.0
148,28,0.8,0.8888888889,1,0.8,0.8,0.7777777778,1,0.7777777778,1,3,0.85,0.35,0.76,8,0.6666666666666666,0.8,0.8888888888888888,0.8
148,29,0.8,0.7777777778,0.8,0.4,0.8,0.7777777778,0.7777777778,0.6666666667,0,1,0.79,-0.36,0.72,8,0.6666666666666666,0.8,0.7777777777777778,0.8
148,30,0.8,0.8888888889,0.8,0.6,0.8,0.8888888889,0.8888888889,0.6666666667,2,4,0.84,0.38,0.78,7,0.7777777777777778,0.8,0.8888888888888888,1.0
148,31,0.8,0.8888888889,0.8,0.8,0.8,0.8888888889,0.8888888889,0.8888888889,1,5,0.88,0.63,0.78,8,0.8888888888888888,1.0,0.8888888888888888,1.0
148,32,0.8,0.8888888889,1,0.6,0.8,0.8888888889,1,0.6666666667,1,0,0.88,-0.28,0.74,7,0.8888888888888888,1.0,1.0,1.0
148,33,1,0.6666666667,1,0.6,1,0.7777777778,0.8888888889,0.6666666667,1,1,0.78,-0.2,0.71,8,0.6666666666666666,0.8,0.7777777777777778,0.8
148,34,1,0.7777777778,1,1,0.8,0.7777777778,0.8888888889,0.7777777778,1,1,0.83,0.38,0.74,8,0.6666666666666666,0.8,0.8888888888888888,0.8
148,35,0.8,0.7777777778,1,0.6,0.8,0.7777777778,0.8888888889,0.5555555556,0,1,0.81,-0.21,0.73,8,0.6666666666666666,0.8,0.7777777777777778,0.8
148,36,0.8,0.6666666667,0.8,0.4,0.8,0.7777777778,0.7777777778,0.6666666667,2,6,0.65,0.07,0.68,8,0.5555555555555556,0.6,0.5555555555555556,0.6
148,37,1,0.8888888889,1,0.4,1,0.8888888889,1,0.8888888889,0,1,0.83,-0.19,0.78,8,0.6666666666666666,0.8,0.8888888888888888,0.8
148,38,1,0.8888888889,0.8,1,1,0.8888888889,1,0.8888888889,1,4,0.8,0.11,0.68,8,0.7777777777777778,0.8,0.8888888888888888,0.8
148,39,0.2,0.3333333333,0.4,0.4,0.4,0.4444444444,0.3333333333,0.2222222222,4,4,0.4,0.12,0.45,7,0.1111111111111111,0.2,0.2222222222222222,0.2
148,40,0.8,0.6666666667,0.8,0.4,0.6,0.6666666667,0.6666666667,0.3333333333,2,6,0.5,-0.2,0.46,8,0.5555555555555556,0.8,0.2222222222222222,0.6
148,41,1,0.6666666667,1,0.4,0.8,0.6666666667,0.7777777778,0.3333333333,1,3,0.66,0.11,0.66,7,0.4444444444444444,0.6,0.5555555555555556,0.6
148,42,0.6,0.6666666667,0.6,0.6,0.6,0.6666666667,0.5555555556,0.5555555556,3,9,0.5,0.16,0.46,8,0.5555555555555556,0.6,0.5555555555555556,0.4
148,43,0.6,0.5555555556,0.6,0.6,0.6,0.5555555556,0.5555555556,0.5555555556,2,4,0.33,0.02,0.37,5,0.4444444444444444,0.4,0.4444444444444444,0.4
148,44,0.8,0.7777777778,0.8,0.6,0.8,0.7777777778,0.7777777778,0.6666666667,2,2,0.5,0.75,0.6,7,0.5555555555555556,0.6,0.5555555555555556,0.6
148,45,0.8,0.7777777778,1,0.4,0.8,0.7777777778,0.8888888889,0.4444444444,2,5,0.57,0.52,0.57,6,0.5555555555555556,0.6,0.6666666666666666,0.6
148,46,0.6,0.6666666667,0.8,0.8,0.8,0.6666666667,0.6666666667,0.5555555556,1,4,0.43,0.21,0.48,8,0.4444444444444444,0.4,0.6666666666666666,0.6
148,47,0.6,0.4444444444,0.8,0.4,0.6,0.5555555556,0.6666666667,0.5555555556,2,6,0.63,0.42,0.6,7,0.4444444444444444,0.6,0.4444444444444444,0.4
148,48,0.8,0.7777777778,1,0.6,0.8,0.8888888889,0.8888888889,0.6666666667,1,1,0.75,-0.45,0.71,8,0.6666666666666666,0.8,0.7777777777777778,0.8
148,49,0.6,0.6666666667,0.8,0.6,1,0.7777777778,0.7777777778,0.6666666667,1,4,0.71,0.28,0.68,7,0.5555555555555556,0.6,0.6666666666666666,0.6
148,50,0.6,0.8888888889,0.8,0.8,1,1,0.8888888889,0.7777777778,1,2,0.73,0.65,0.68,8,0.7777777777777778,1.0,0.7777777777777778,1.0
149,0,0.25,0.2,0,1,0.75,0.6,0.2,0.8,1,7,0.58,0.3,0.65,6,0.6,0.75,0.4,0.25
149,1,0,0.6,0.5,0.5,0.5,0.6,0.4,0.2,4,9,0.56,0.05,0.64,8,0.6,0.5,0.6,0.5
149,2,0,0.4,0.25,1,0.5,0.6,0.4,0.6,1,5,0.5,0.18,0.62,6,0.6,0.5,0.6,0.5
149,3,0,0.2,0,0.75,0.75,0.6,0.2,0.6,1,7,0.58,0.3,0.59,8,0.6,0.5,0.6,0.75
149,4,0.5,0.6,0.5,0.75,0.75,1,0.6,0.8,0,1,0.75,0.75,0.79,7,0.8,0.75,0.8,0.75
149,5,0.75,1,0.75,1,1,1,0.8,1,0,1,0.79,0.48,0.79,8,0.8,0.75,1.0,0.75
149,6,0.5,0.4,0.5,0.75,1,1,0.4,0.6,1,5,0.63,0.25,0.59,8,1.0,1.0,0.6,0.25
149,7,0.5,0.6,0.5,1,1,0.8,0.8,0.8,0,0,0.7,0.4,0.77,8,0.8,0.75,0.8,0.75
149,8,0.5,0.6,1,0.75,1,1,0.8,0.8,0,1,0.75,0.28,0.75,8,0.8,0.75,0.8,0.75
149,9,0.5,0.4,0,0.75,0.5,0.4,0.2,0.6,2,6,0.59,0.04,0.67,7,0.6,0.5,0.4,0.25
149,10,0.25,0.4,0.25,1,0.75,0.8,0.6,0.8,1,3,0.7,0.46,0.65,8,0.6,0.75,0.4,0.25
149,11,0.25,0.4,0.5,0.75,0.75,0.6,0.4,0.6,0,1,0.57,0.28,0.66,7,0.6,0.5,0.6,0.5
149,12,0.25,0.2,0,0.75,0.5,0.4,0.4,0.6,0,5,0.63,0.2,0.64,7,0.4,0.25,0.6,0.75
149,13,0.5,0.6,0.5,0.25,0.75,0.6,0.4,0.4,2,4,0.59,-0.01,0.6,5,0.6,0.5,0.6,0.25
149,14,0.25,0.4,0.5,0.5,0.5,0.8,0.4,0.8,1,4,0.59,0.12,0.59,8,0.6,0.5,0.6,0.25
149,15,0.25,0.4,0.25,0.5,0.5,0.4,0.2,0.8,2,4,0.6,0.25,0.58,6,0.6,0.5,0.6,0.25
149,16,0.5,0.6,0.5,0.5,0.75,0.6,0.4,0.6,1,1,0.57,0.17,0.64,8,0.6,0.5,0.4,0.5
149,17,0,0.4,0,0.5,0.5,0.6,0,0.6,2,3,0.59,-0.04,0.61,8,0.8,0.5,0.2,0.25
150,0,1,1,1,0.5,1,1,1,0.6,0,1,0.65,0.4,0.69,7,0.8,0.75,1.0,1.0
150,1,1,1,1,1,1,1,1,0.4,4,4,0.68,0.45,0.65,8,1.0,1.0,1.0,1.0
150,2,1,1,1,1,1,1,1,0.4,0,0,0.59,0.2,0.57,8,0.8,0.75,1.0,1.0
150,3,0.75,1,1,1,1,1,1,0.4,0,0,0.61,0.37,0.6,8,0.6,0.75,0.8,0.75
150,4,0.75,0.8,1,0.75,1,1,0.8,0.6,0,0,0.62,0.3,0.66,7,0.8,0.75,1.0,1.0
150,5,0.5,0.6,0.75,0.75,0.5,0.8,0.6,0.6,1,4,0.47,0.18,0.55,8,0.8,0.75,0.6,0.5
150,6,0.5,0.6,0.5,1,0.5,0.6,0.6,0.6,1,4,0.52,0.36,0.55,8,0.6,0.5,0.6,0.5
150,7,0.25,0.4,0.25,1,0.5,0.6,0.6,0.6,5,4,0.53,0.23,0.52,8,0.6,0.5,0.6,0.5
150,8,0.25,0.4,0.25,1,0.25,0.4,0.2,0.4,2,4,0.46,0.27,0.46,7,0.6,0.5,0.4,0.25
150,9,0.5,0.6,0.5,1,0.5,0.6,0.6,0.4,2,5,0.54,0.27,0.58,8,0.6,0.5,0.6,0.5
150,10,0.25,0.4,0.25,1,0.75,0.6,0.4,0.2,1,5,0.62,0.37,0.64,7,0.4,0.25,0.4,0.25
150,11,0.75,0.6,0.75,1,1,0.6,0.6,0.4,0,1,0.64,0.52,0.61,8,0.6,0.5,0.4,0.25
150,12,0.75,0.6,0.5,1,0.5,0.6,0.6,0.4,1,4,0.68,0.13,0.65,9,0.6,0.75,0.6,0.5
150,13,0.25,0.6,0.5,1,0.75,0.6,0.6,0.2,2,4,0.63,0.55,0.6,8,0.6,0.75,0.4,0.25
150,14,0.25,0.4,0.25,0.75,1,0.8,0.4,0.2,3,7,0.64,0.21,0.63,8,0.6,0.5,0.4,0.25
151,0,0.3333333333,0.4,0.3333333333,0.3333333333,0.33333333,0.4,0.6,0.4,1,0,0.61,0.35,0.67,7,0.4,0.3333333333333333,0.4,0.3333333333333333
151,1,0.3333333333,0.4,0.3333333333,0,0.66666667,0.8,0.6,0.4,4,5,0.55,0.53,0.56,7,0.4,0.3333333333333333,0.4,0.6666666666666666
151,2,0.3333333333,0.4,0.3333333333,0,0.66666667,0.4,0.6,0.4,1,4,0.57,0.38,0.66,6,0.4,0.3333333333333333,0.4,0.3333333333333333
151,3,0.3333333333,0.4,0.3333333333,0,0.66666667,0.4,0.6,0.4,1,4,0.58,0.39,0.61,7,0.4,0.3333333333333333,0.4,0.3333333333333333
151,4,0.3333333333,0.4,0.3333333333,0,0.33333333,0.4,0.6,0.4,2,5,0.59,-0.14,0.59,5,0.4,0.3333333333333333,0.4,0.3333333333333333
151,5,0.6666666667,0.6,0.3333333333,0.6666666667,0.33333333,0.4,0.6,0.4,1,5,0.61,0.57,0.72,7,0.4,0.3333333333333333,0.4,0.3333333333333333
151,6,0.6666666667,0.6,0.6666666667,0.3333333333,0.66666667,0.6,0.6,0.4,2,4,0.57,0.98,0.56,5,0.4,0.3333333333333333,0.4,0.3333333333333333
151,7,0.6666666667,0.4,0.3333333333,0,0.33333333,0.6,0.6,0.2,1,4,0.57,0.34,0.61,3,0.4,0.3333333333333333,0.4,0.3333333333333333
