id,image_id,blip1_dsg,fuyu_dsg,instruct_blip_dsg,llava-alt_dsg,llava_dsg,mplug_dsg,blip1_tifa,fuyu_tifa,instruct_blip_tifa,llava-alt_tifa,llava_tifa,mplug_tifa,alignscore,clipscore,gpt4v_tifa,gpt4v_dsg,viescore,llmscore_over,llmscore_ec
106,3,1,0.666666667,1,1,1,1,0.8,0.8,1,1,1,1,0.86,0.81,0.8,1,9,0,0
106,4,1,1,1,1,1,1,0.8,0.6,1,1,1,1,0.81,0.73,0.6,1,9,0,0
106,5,1,0.333333333,1,1,1,1,0.8,0.4,1,1,1,1,0.84,0.73,0.4,1,9,0,0
106,6,1,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.6,0.8,0.6,0.6,0.6,0.4,0.49,0.5,0.2,0.333333333,8,1,4
106,7,1,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.6,0,0.2,0.4,0.4,0.4,0.26,0.38,0.4,0.333333333,4,0,1
106,8,0.333333333,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0.4,0.2,0.4,0.4,0.4,0.4,0.23,0.31,0.2,0.333333333,0,1,1
106,9,1,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.4,0.4,0.2,0.4,0.4,0.4,0.25,0.4,0.2,0.333333333,10,1,4
106,10,1,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.6,0.8,0.2,0.4,0.4,0.4,0.38,0.45,0.2,0.333333333,5,1,4
107,,1,0.75,0.75,1,1,1,0.8,0.6,0.6,0.8,0.8,0.8,0.55,0.64,0.6,1,8,0,2
107,1,1,0.25,0.75,1,1,1,0.8,0.6,0.6,0.8,0.8,0.8,0.54,0.64,0.6,0.75,9,0,1
107,2,0.75,0.75,0.75,1,0.75,1,0.6,0.6,0.4,0.6,0.8,0.8,0.48,0.65,0.4,0.75,8,0,2
107,3,1,0.75,0.75,1,0.75,1,0.8,0.6,0.6,0.8,0.6,0.8,0.57,0.65,0.4,1,8,0,1
107,4,0.75,0.25,0.75,1,0.75,1,0.6,0.6,0.6,1,0.8,0.6,0.47,0.62,0.4,1,7,1,4
107,5,1,0.25,1,1,0.75,1,0.8,0.6,0.6,1,0.6,0.6,0.6,0.59,0.6,1,8,0,0
107,6,0.5,0.25,0.5,0.5,0.5,1,0.4,0.4,0.4,0.8,0.6,0.8,0.36,0.62,0.2,0.5,8,1,4
107,7,0.5,0.75,0.5,0.5,0.5,0.5,0.2,0.4,0.2,0.6,0.4,0.8,0.42,0.5,0.2,0.5,7,2,4
107,8,1,0.25,0.5,0.5,0.5,0.5,0.6,0.4,0.4,0.6,0.4,0.6,0.39,0.47,0.4,1,8,0,5
107,9,0.5,0.75,0.5,0.5,0.5,0.5,0.4,0.6,0.2,0.8,0.4,0.4,0.43,0.46,0.4,0.5,6,2,4
107,10,0.5,1,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.8,0.4,0.4,0.38,0.46,0.2,0.5,8,2,8
107,11,1,0.25,0.5,1,0.75,1,0.8,0.4,0.4,1,0.8,0.8,0.42,0.49,0.4,0.75,8,0,2
108,,1,0.5,1,1,1,1,1,0.142857143,0.857142857,1,1,1,0.67,0.72,0.714285714,0.916666667,7,0,1
108,1,0.916666667,0.916666667,0.583333333,0.5,0.5,0.833333333,1,0.571428571,0.714285714,0.714285714,0.714285714,1,0.85,0.89,0.857142857,1,7,2,4
108,2,1,0.583333333,0.5,0.5,0.5,0.75,1,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.85,0.85,0.428571429,0.416666667,8,2,2
108,3,0.666666667,0.666666667,0.75,0.666666667,0.666666667,0.666666667,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.83,0.86,0.714285714,0.666666667,7,2,6
108,4,0.666666667,0.583333333,0.666666667,0.666666667,0.666666667,0.666666667,0.857142857,0.714285714,0.857142857,0.857142857,0.857142857,0.857142857,0.79,0.81,0.714285714,0.583333333,6,3,7
108,5,0.75,0.416666667,0.75,0.75,0.75,0.833333333,0.714285714,0.571428571,0.571428571,0.857142857,0.714285714,0.857142857,0.62,0.62,0.571428571,0.75,6,2,7
108,6,0.75,0.666666667,0.75,0.75,0.75,0.75,0.714285714,0.428571429,0.571428571,0.714285714,0.714285714,0.714285714,0.58,0.62,0.571428571,0.75,6,3,7
108,7,0.666666667,0.583333333,0.333333333,0.416666667,0.25,0.416666667,0.857142857,0.857142857,0.571428571,0.571428571,0.571428571,0.857142857,0.76,0.78,0.571428571,0.333333333,7,3,4
108,8,0.5,0.416666667,0.416666667,0.666666667,0.333333333,0.75,0.714285714,0.571428571,0.714285714,0.857142857,0.571428571,0.857142857,0.77,0.81,0.714285714,0.583333333,7,3,4
108,9,0.75,0.916666667,0.333333333,0.583333333,0.333333333,0.5,0.857142857,1,0.428571429,0.571428571,0.571428571,0.714285714,0.69,0.87,0.428571429,0.5,7,3,13
108,10,0.583333333,0.166666667,0.333333333,0.5,0.333333333,0.333333333,0.857142857,0.285714286,0.571428571,0.714285714,0.571428571,0.571428571,0.83,0.87,0.571428571,0.333333333,7,3,4
108,11,0.75,0.5,0.25,0.5,0.25,0.25,0.714285714,0.428571429,0.285714286,0.571428571,0.571428571,0.428571429,0.56,0.49,0.285714286,0.25,7,3,9
108,12,0.5,0.5,0.5,0.5,0.5,0.5,0.571428571,0.571428571,0.428571429,0.571428571,0.571428571,0.714285714,0.61,0.51,0.428571429,0.5,6,3,4
108,13,0.5,0.666666667,0.5,0.5,0.5,0.5,0.571428571,0.428571429,0.428571429,0.571428571,0.571428571,0.571428571,0.6,0.54,0.428571429,0.5,7,3,8
108,14,0.5,0.416666667,0.5,0.5,0.5,0.5,0.571428571,0.428571429,0.428571429,0.571428571,0.571428571,0.571428571,0.61,0.55,0.428571429,0.5,6,2,6
108,15,0.5,0.5,0.5,0.5,0.5,0.5,0.571428571,0.428571429,0.428571429,0.571428571,0.571428571,0.571428571,0.63,0.51,0.428571429,0.416666667,6,3,6
108,16,0.5,0.416666667,0.5,0.5,0.5,0.5,0.571428571,0.142857143,0.428571429,0.571428571,0.428571429,0.571428571,0.46,0.42,0.428571429,0.5,7,3,8
108,17,0.5,0.416666667,0.5,0.5,0.5,0.5,0.571428571,0.428571429,0.428571429,0.571428571,0.571428571,0.571428571,0.49,0.5,0.428571429,0.416666667,6,3,7
108,18,0.5,0.25,0.5,0.5,0.5,0.5,0.571428571,0.428571429,0.428571429,0.571428571,0.571428571,0.571428571,0.54,0.46,0.428571429,0.416666667,6,2,7
108,19,0.5,0.416666667,0.5,0.5,0.5,0.5,0.571428571,0.428571429,0.428571429,0.571428571,0.571428571,0.714285714,0.6,0.51,0.428571429,0.416666667,7,5,20
108,20,0.5,0.166666667,0.5,0.5,0.5,0.5,0.571428571,0.142857143,0.428571429,0.571428571,0.571428571,0.571428571,0.61,0.49,0.428571429,0.5,7,4,8
108,21,0.5,0.5,0.333333333,0.5,0.333333333,0.333333333,0.571428571,0,0.285714286,0.571428571,0.428571429,0.428571429,0.39,0.48,0.285714286,0.5,6,5,20
108,22,0.5,0.416666667,0.5,0.5,0.333333333,0.5,0.571428571,0.142857143,0.428571429,0.571428571,0.571428571,0.571428571,0.34,0.39,0.428571429,0.5,5,5,20
108,23,0.25,0.75,0.25,0.25,0.25,0.25,0.428571429,0.857142857,0.285714286,0.285714286,0.428571429,0.428571429,0.57,0.69,0.285714286,0.25,6,4,8
108,24,0.25,0.416666667,0.25,0.25,0.25,0.25,0.428571429,0.714285714,0.285714286,0.428571429,0.428571429,0.428571429,0.59,0.67,0.285714286,0.25,6,4,9
108,25,0.25,0.25,0.25,0.25,0.25,0.25,0.428571429,0.142857143,0.285714286,0.428571429,0.428571429,0.714285714,0.64,0.71,0.285714286,0.25,6,4,9
108,26,0.25,0.5,0.25,0.25,0.25,0.25,0.428571429,0.714285714,0.428571429,0.285714286,0.428571429,0.428571429,0.68,0.76,0.285714286,0.25,7,4,9
108,27,0.583333333,0.416666667,0.25,0.25,0.25,0.25,0.714285714,0.571428571,0.285714286,0.428571429,0.571428571,0.571428571,0.65,0.78,0.285714286,0.333333333,5,4,7
108,28,0.333333333,0.083333333,0.333333333,0.333333333,0.333333333,0.166666667,0.428571429,0.285714286,0.285714286,0.428571429,0.428571429,0.428571429,0.55,0.54,0.285714286,0.25,6,4,19
108,29,0.25,0.25,0.166666667,0.333333333,0.333333333,0.333333333,0.428571429,0.285714286,0.142857143,0.571428571,0.285714286,0.428571429,0.48,0.59,0.285714286,0.166666667,7,4,7
108,30,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.333333333,0.285714286,0,0.285714286,0.285714286,0.285714286,0.428571429,0.54,0.53,0.142857143,0.166666667,6,4,14
108,31,0.333333333,0.333333333,0.166666667,0.333333333,0.166666667,0.333333333,0.428571429,0.285714286,0.142857143,0.428571429,0.428571429,0.428571429,0.37,0.52,0.285714286,0.333333333,5,4,9
108,32,0.25,0.083333333,0.166666667,0.333333333,0.333333333,0.333333333,0.428571429,0,0.142857143,0.428571429,0.285714286,0.285714286,0.55,0.54,0.285714286,0.25,6,4,4
108,33,0.333333333,0.25,0.166666667,0.333333333,0.333333333,0.333333333,0.428571429,0.428571429,0.142857143,0.428571429,0.428571429,0.428571429,0.52,0.46,0.285714286,0.25,7,4,9
108,34,0.333333333,0.25,0.166666667,0.333333333,0.166666667,0.333333333,0.428571429,0.428571429,0.142857143,0.428571429,0.142857143,0.428571429,0.37,0.41,0.285714286,0.333333333,6,5,20
108,35,0.166666667,0.333333333,0.166666667,0.333333333,0.333333333,0.333333333,0.285714286,0.428571429,0.142857143,0.428571429,0.428571429,0.285714286,0.42,0.43,0.285714286,0.25,6,5,13
108,36,0.333333333,0.333333333,0.166666667,0.5,0.333333333,0.333333333,0.428571429,0.428571429,0.142857143,0.571428571,0.428571429,0.428571429,0.4,0.4,0.285714286,0.333333333,6,4,13
108,37,0.5,0.5,0.166666667,0.333333333,0.333333333,0.333333333,0.571428571,0.428571429,0.142857143,0.428571429,0.285714286,0.428571429,0.35,0.31,0.285714286,0.416666667,3,5,13
108,38,0.333333333,0.166666667,0.25,0.25,0.166666667,0.166666667,0.571428571,0.285714286,0.428571429,0.428571429,0.285714286,0.285714286,0.6,0.57,0.285714286,0.166666667,3,4,9
108,39,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.25,0.285714286,0.571428571,0.142857143,0.285714286,0.285714286,0.571428571,0.54,0.63,0.142857143,0.25,7,4,8
108,40,0.25,0.166666667,0.083333333,0.166666667,0.166666667,0.166666667,0.428571429,0.571428571,0.285714286,0.285714286,0.285714286,0.428571429,0.52,0.62,0.142857143,0.083333333,6,4,16
108,41,0.25,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.428571429,0.571428571,0.285714286,0.428571429,0.285714286,0.428571429,0.49,0.58,0.285714286,0.25,6,4,9
108,42,0.166666667,0.25,0.166666667,0.166666667,0.166666667,0.25,0.285714286,0.285714286,0.142857143,0.285714286,0.285714286,0.285714286,0.53,0.61,0.285714286,0.166666667,6,4,5
108,43,0.25,0.25,0.25,0.25,0.25,0.25,0.428571429,0.428571429,0.285714286,0.428571429,0.428571429,0.428571429,0.38,0.5,0.285714286,0.25,6,3,4
108,44,0.25,0.25,0.25,0.25,0.25,0.25,0.428571429,0.714285714,0.285714286,0.428571429,0.428571429,0.428571429,0.32,0.39,0.285714286,0.25,6,4,4
108,45,0.25,0.166666667,0.25,0.25,0.25,0.25,0.428571429,0.285714286,0.285714286,0.428571429,0.428571429,0.571428571,0.43,0.46,0.285714286,0.25,7,5,9
108,46,0.5,0.166666667,0.25,0.25,0.25,0.25,0.571428571,0.571428571,0.285714286,0.428571429,0.428571429,0.285714286,0.47,0.46,0.285714286,0.25,6,5,20
108,47,0.25,0.166666667,0.25,0.25,0.25,0.25,0.428571429,0.571428571,0.285714286,0.428571429,0.428571429,0.428571429,0.32,0.4,0.285714286,0.25,6,5,20
108,48,0.5,0.25,0.25,0.25,0.25,0.25,0.571428571,0.428571429,0.285714286,0.428571429,0.428571429,0.285714286,0.46,0.39,0.285714286,0.25,6,5,9
108,49,0.416666667,0.166666667,0.416666667,0.5,0.25,0.25,0.571428571,0.285714286,0.571428571,0.571428571,0.428571429,0.428571429,0.4,0.47,0.428571429,0.25,5,5,19
108,50,0.25,0.166666667,0.166666667,0.25,0.25,0.166666667,0.428571429,0.142857143,0.285714286,0.428571429,0.428571429,0.571428571,0.45,0.46,0.285714286,0.25,3,5,13
109,,1,0,0.8,1,0.8,1,0.7,0.4,0.9,1,0.8,0.8,0.73,0.82,0.4,0.8,7,1,9
109,1,1,0.8,1,1,1,1,0.7,0.5,0.9,0.9,0.8,0.9,0.73,0.75,0.2,0.4,7,2,6
109,2,1,0,1,1,1,1,0.7,0.3,0.9,0.9,1,0.8,0.79,0.76,0.4,0.4,7,0,0
109,3,0.6,0.2,1,1,1,1,0.6,0.3,0.9,1,0.9,0.8,0.81,0.84,0.6,0.6,8,0,0
109,4,1,0.8,1,1,0.8,1,0.7,0.6,1,0.7,0.8,0.8,0.82,0.89,0.4,0.6,7,2,6
109,5,1,0.6,1,1,1,1,0.7,0.1,1,1,0.9,0.8,0.54,0.85,0.5,0.6,8,0,0
109,6,0.4,0,0.6,0.6,0.4,0.6,0.5,0.5,0.6,0.6,0.6,0.6,0.71,0.65,0.4,0.4,7,5,9
109,7,0.4,0.6,0.6,0.4,0.2,0.6,0.4,0.6,0.7,0.8,0.7,0.7,0.68,0.69,0.3,0.2,8,5,9
109,8,0.4,0.8,0.6,0.4,0.4,0.4,0.5,0.6,0.6,0.5,0.5,0.5,0.63,0.63,0.2,0.2,6,5,9
109,9,0.6,0,0.6,0.6,0.6,0.6,0.6,0.3,0.8,0.8,0.8,0.7,0.75,0.83,0.1,0.4,7,5,7
109,10,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.8,0.9,0.6,0.8,0.74,0.66,0.2,0.4,7,5,9
109,11,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.6,0.6,0.7,0.7,0.7,0.45,0.49,0.2,0.2,8,1,4
109,12,1,0.6,0.4,0.4,0.4,1,0.6,0.3,0.6,0.7,0.7,0.4,0.58,0.57,0.1,0.2,6,1,5
109,13,1,0.6,0.4,0.4,0.4,0.4,0.6,0.5,0.6,0.7,0.7,0.6,0.51,0.55,0.3,0.4,8,1,5
109,14,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.6,0.6,0.8,0.7,0.4,0.47,0.51,0.3,0,7,5,4
109,15,1,0.8,0.4,0.4,0.4,0.4,0.6,0.5,0.5,0.7,0.7,0.6,0.53,0.54,0.2,0.2,6,5,9
110,,1,0.8,1,0.2,0.2,1,0.75,0.5,0.875,0.75,0.75,1,0.55,0.74,0.375,0.8,8,5,9
110,1,0.4,0.8,0.6,1,1,1,0.5,0.75,0.625,0.75,0.875,0.625,0.8,0.6,0.5,0.8,8,4,7
110,2,1,0.8,0.8,0.8,0.4,0.6,0.75,0.75,0.625,0.75,0.75,0.875,0.6,0.73,0.375,0.6,8,3,9
110,3,1,0.8,1,1,0.8,1,0.75,0.625,0.875,0.75,0.75,0.875,0.74,0.7,0.5,0.8,7,3,8
110,4,1,0.8,0.8,0.4,0.4,0.8,0.625,0.625,0.625,0.75,0.75,0.875,0.56,0.75,0.5,0.6,8,3,6
110,5,0.2,0.2,0.2,0.2,0.2,0.2,0.625,0.75,0.5,0.5,0.5,0.625,0.47,0.58,0.25,0.2,5,3,8
110,6,0.2,0.2,0.2,0.2,0.2,0.2,0.375,0.75,0.375,0.25,0.375,0.625,0.55,0.64,0.25,0.2,6,4,11
110,7,0.2,0.2,0.2,0.2,0.2,0.2,0.25,0.375,0.5,0.375,0.375,0.375,0.48,0.41,0.25,0.2,6,3,7
110,8,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.25,0.375,0.5,0.5,0.25,0.43,0.46,0.25,0.2,6,5,9
110,9,0.2,0.2,0.2,0.2,0.2,0.2,0.375,0.375,0.5,0.5,0.5,0.375,0.55,0.4,0.25,0.2,6,3,7
110,10,1,0.8,0.6,0.8,0.6,0.8,0.375,0.625,0.5,0.5,0.5,0.5,0.63,0.75,0.125,0.6,7,3,7
110,11,0.8,0.8,0.6,0.6,0.6,0.6,0.625,0.625,0.5,0.5,0.5,0.5,0.62,0.77,0.25,0.6,6,4,9
110,12,0.6,0.4,0.6,0.6,0.6,0.6,0.75,0.375,0.75,0.75,0.75,0.75,0.59,0.66,0.375,0.6,6,3,9
110,13,0.6,0.4,0.6,0.6,0.6,0.6,0.75,0.625,0.75,0.75,0.75,0.75,0.59,0.68,0.375,0.6,8,1,9
110,14,0.6,0.4,0.6,0.6,0.6,0.6,0.75,0.625,0.75,0.75,0.75,0.75,0.69,0.64,0.375,0.6,7,2,5
110,15,0.6,0.4,0.6,0.4,0.4,0.6,0.625,0.75,0.75,0.625,0.625,0.75,0.55,0.59,0.375,0.4,7,1,5
110,16,0.6,0.4,0.6,0.6,0,0.6,0.75,0.375,0.75,0.625,0.625,0.75,0.58,0.64,0.375,0.6,7,2,4
110,17,0.2,0.2,0.2,0.2,0.2,0.2,0.125,0.5,0.25,0.125,0.125,0.25,0.35,0.35,0.125,0.2,6,5,9
110,18,0.2,0.6,0.2,0.2,0.2,0.2,0.25,0.75,0.25,0.125,0.125,0.25,0.28,0.39,0.125,0.2,5,3,7
110,19,0.2,0.2,0.2,0.2,0.2,0.2,0.25,0.375,0.25,0.125,0.125,0.5,0.31,0.29,0.125,0.2,5,3,4
110,20,0.2,0.2,0.2,0.2,0.2,0.2,0.25,0.375,0.25,0.125,0.25,0.25,0.31,0.34,0.125,0.2,5,5,16
110,21,0.2,0.2,0.2,0.2,0.2,0.2,0.125,0.25,0.25,0.125,0.125,0.25,0.27,0.31,0.125,0.2,5,3,9
110,22,0,0,0,0,0,0,0.375,0.375,0.25,0.25,0.375,0.25,0.36,0.25,0.125,0,6,4,12
110,23,0,0,0,0,0,0,0.375,0.625,0.25,0.125,0.375,0.375,0.28,0.22,0.125,0,6,3,12
110,24,0,0,0,0,0,0,0.375,0.25,0.375,0.125,0.375,0.375,0.33,0.23,0.125,0,6,4,12
110,25,0,0,0,0,0,0,0.25,0.375,0.25,0.25,0.375,0.625,0.31,0.23,0.125,0,6,4,12
110,26,0,0,0,0,0,0,0.375,0.125,0.25,0.125,0.375,0.375,0.34,0.2,0.125,0,7,5,13
110,27,0.2,0.8,0.2,0.2,0.2,0.4,0.25,0.625,0.5,0.375,0.375,0.75,0.49,0.52,0.125,0.2,8,3,9
110,28,0.4,0.4,0.2,0.2,0.2,0.2,0.375,0.375,0.25,0.375,0.375,0.5,0.43,0.51,0.125,0.2,6,4,8
110,29,0.4,0.6,0.2,0.2,0.2,0,0.375,0.5,0.25,0.25,0.25,0.25,0.42,0.52,0,0.2,6,4,8
111,,1,1,1,1,1,1,0.9,0.6,0.8,0.8,1,0.8,0.77,0.67,0.6,1,7,1,1
111,1,1,0.8,0.8,1,0.8,0.8,0.8,0.5,0.9,1,0.8,0.9,0.69,0.64,0.6,0.8,8,0,2
111,2,0.8,0.2,0.6,0.6,0.6,0.8,0.8,0.3,0.7,0.8,0.5,0.8,0.5,0.47,0.4,0.6,6,3,4
111,3,0.6,0,0.6,0.6,0.4,0.4,0.4,0.3,0.4,0.4,0.3,0.4,0.49,0.47,0.2,0.4,7,3,8
111,4,0.8,0.2,0.8,0.6,0.6,0.6,0.6,0.2,0.6,0.6,0.5,0.6,0.57,0.5,0.4,0.6,7,1,4
111,5,0.4,0,0.4,0.6,0.4,0.4,0.3,0.4,0.3,0.4,0.4,0.3,0.32,0.39,0.2,0.4,7,2,8
112,,0.857142857,1,0.857142857,1,0.857142857,0.857142857,0.909090909,0.727272727,0.909090909,1,0.909090909,0.909090909,0.77,0.66,0.454545455,0.857142857,8,0,0
112,1,0.714285714,0.142857143,0.571428571,0.857142857,0.714285714,0.857142857,0.727272727,0.545454545,0.727272727,0.727272727,0.727272727,0.818181818,0.62,0.43,0.363636364,0.285714286,8,0,1
112,2,0.428571429,0.142857143,0.428571429,0.428571429,0.428571429,0.428571429,0.636363636,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636,0.56,0.62,0.272727273,0.428571429,8,2,5
112,3,0.285714286,0,0.285714286,0.285714286,0.285714286,0.285714286,0.545454545,0.272727273,0.545454545,0.545454545,0.454545455,0.454545455,0.53,0.42,0.272727273,0.285714286,8,2,6
112,4,0.285714286,0.857142857,0.285714286,0.285714286,0.285714286,0.285714286,0.636363636,0.818181818,0.454545455,0.636363636,0.636363636,0.818181818,0.43,0.37,0.181818182,0.285714286,8,4,8
112,5,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.545454545,0.636363636,0.545454545,0.545454545,0.636363636,0.545454545,0.52,0.23,0.181818182,0.285714286,8,1,8
113,,0.875,0.25,1,0.875,0.875,1,0.75,0.416666667,0.833333333,0.833333333,0.666666667,0.916666667,0.77,0.6,0.416666667,0.75,8,4,12
113,1,1,0.875,1,1,1,1,0.916666667,0.666666667,0.916666667,1,0.916666667,1,0.72,0.63,0.583333333,0.875,8,1,1
113,2,0.625,0.25,0.625,0.625,0.625,0.625,0.583333333,0.583333333,0.583333333,0.666666667,0.666666667,0.833333333,0.71,0.58,0.333333333,0.625,8,1,0
113,3,0.625,0.375,0.625,0.625,0.625,0.625,0.666666667,0.416666667,0.666666667,0.666666667,0.666666667,0.75,0.7,0.63,0.333333333,0.5,8,1,4
113,4,0.75,0.5,0.625,0.75,0.625,0.625,0.75,0.333333333,0.583333333,0.583333333,0.5,0.583333333,0.61,0.54,0.416666667,0.5,8,4,9
113,5,0.875,0.625,0.75,0.875,0.875,0.875,0.833333333,0.583333333,0.75,0.833333333,0.666666667,0.833333333,0.75,0.6,0.416666667,0.75,8,1,2
114,,1,0.571428571,1,1,1,0.857142857,1,0.636363636,0.909090909,1,0.909090909,0.818181818,0.68,0.73,0.363636364,0.571428571,8,2,5
114,1,1,0.428571429,1,1,1,1,0.909090909,0.636363636,1,1,1,1,0.65,0.66,0.454545455,0.857142857,8,1,1
114,2,0.714285714,0,0.714285714,0.714285714,0.714285714,0.714285714,0.727272727,0.727272727,0.545454545,0.818181818,0.818181818,0.727272727,0.6,0.6,0.181818182,0.571428571,7,4,9
114,3,0.857142857,0,0.857142857,0.857142857,0.857142857,0.857142857,0.818181818,0.545454545,0.818181818,0.818181818,0.909090909,0.727272727,0.65,0.68,0.454545455,0.714285714,8,2,1
114,4,0.571428571,0,0.571428571,0.571428571,0.571428571,0.571428571,0.636363636,0.545454545,0.454545455,0.545454545,0.454545455,0.545454545,0.56,0.44,0.181818182,0.571428571,7,5,9
114,5,0.857142857,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.636363636,0.636363636,0.545454545,0.636363636,0.545454545,0.545454545,0.52,0.46,0.181818182,0.428571429,7,2,6
115,,1,0.857142857,1,1,0.714285714,0.714285714,0.916666667,0.833333333,0.833333333,0.916666667,0.916666667,0.916666667,0.73,0.74,0.5,0.857142857,8,1,5
115,1,0.571428571,0.857142857,0.571428571,0.571428571,0.428571429,0.428571429,0.5,0.75,0.5,0.416666667,0.416666667,0.416666667,0.46,0.4,0.083333333,0.142857143,7,3,8
115,2,0.571428571,0.714285714,0.571428571,0.571428571,0.428571429,0.571428571,0.75,0.916666667,0.666666667,0.75,0.833333333,0.75,0.52,0.51,0.333333333,0.428571429,8,2,7
115,3,0.142857143,0.857142857,0.428571429,0.714285714,0.571428571,0.714285714,0.333333333,0.666666667,0.5,0.666666667,0.666666667,0.5,0.57,0.57,0.25,0.428571429,8,4,9
115,4,0.571428571,0.428571429,0.428571429,0.571428571,0.428571429,0.857142857,0.75,0.583333333,0.5,0.583333333,0.666666667,0.666666667,0.51,0.56,0.25,0.285714286,8,4,6
115,5,0.428571429,0.571428571,0.428571429,0.428571429,0.285714286,0.571428571,0.416666667,0.75,0.5,0.583333333,0.5,0.75,0.61,0.56,0.333333333,0.571428571,8,3,8
116,,1,0.166666667,1,1,1,1,1,0.5,0.833333333,1,1,1,0.73,0.75,0.5,0.833333333,8,0,0
116,1,1,0.166666667,1,1,1,1,0.666666667,0.666666667,0.833333333,0.833333333,0.833333333,1,0.73,0.62,0.5,1,8,2,6
116,2,1,0.166666667,1,1,1,0.666666667,0.833333333,0.5,0.833333333,1,1,1,0.78,0.6,0.333333333,0.333333333,8,1,8
116,3,1,0.166666667,1,1,1,1,0.833333333,0.5,0.833333333,1,1,1,0.76,0.55,0.333333333,0.166666667,8,2,5
116,4,1,0.166666667,0.833333333,1,0.833333333,1,0.833333333,0.666666667,0.666666667,0.833333333,1,0.833333333,0.77,0.64,0.5,0.666666667,8,1,4
116,5,0.833333333,0.833333333,0.833333333,1,0.833333333,0.666666667,0.833333333,0.833333333,0.666666667,1,1,0.666666667,0.74,0.68,0.5,1,9,0,0
117,,1,1,0.6,1,1,1,0.833333333,1,0.5,1,1,1,0.82,0.52,0.666666667,1,7,5,8
117,1,0.8,0.4,0.6,0.8,0.8,0.4,0.5,0.833333333,0.5,0.666666667,0.666666667,0.5,0.49,0.34,0.5,0.8,7,2,5
117,2,1,1,0.8,1,0.8,0.4,1,0.666666667,0.5,0.666666667,0.666666667,0.666666667,0.8,0.69,0.666666667,1,7,4,9
117,3,1,1,0.6,0.8,0.6,1,0.833333333,0.833333333,0.666666667,0.666666667,0.5,0.666666667,0.6,0.52,0.333333333,0.8,6,4,17
117,4,1,1,0.8,0.8,0.8,0.8,0.833333333,0.5,0.666666667,0.666666667,0.666666667,0.666666667,0.82,0.77,0.666666667,0.8,6,4,4
117,5,0.8,1,0.8,0.8,0.8,0.8,0.666666667,0.833333333,0.666666667,0.666666667,0.666666667,0.666666667,0.78,0.76,0.5,1,6,2,6
118,,0.833333333,0.666666667,0.833333333,1,0.833333333,0.833333333,0.8,0.4,0.8,0.8,1,0.8,0.73,0.67,0.4,0.833333333,8,0,0
118,1,1,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.8,0.8,0.8,0.8,0.8,0.8,0.72,0.65,0.4,0.833333333,8,1,3
118,2,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.5,0.8,0.8,0.6,0.8,0.8,0.8,0.65,0.48,0.6,0.5,7,3,7
118,3,0.666666667,0.666666667,0.5,0.666666667,0.666666667,0.666666667,0.8,0.8,0.8,0.8,0.8,0.8,0.64,0.54,0.4,0.5,8,2,5
118,4,0.666666667,1,0.666666667,0.666666667,0.666666667,0.666666667,0.8,0.6,0.8,0.8,0.8,1,0.72,0.61,0.4,0.5,8,2,4
118,5,0.666666667,0.666666667,0.5,0.666666667,0.166666667,0.666666667,0.6,0.8,0.4,0.8,0.4,0.6,0.48,0.38,0,0.333333333,8,1,3
119,,1,0.25,1,1,0.875,1,0.909090909,0.454545455,0.909090909,0.818181818,0.909090909,0.909090909,0.77,0.62,0.454545455,0.625,8,4,9
119,1,1,0.625,0.75,1,0.75,1,0.909090909,0.636363636,0.727272727,0.818181818,0.545454545,0.818181818,0.67,0.63,0.454545455,0.75,8,2,6
119,2,1,0.125,0.75,1,1,1,0.818181818,0.454545455,0.727272727,0.818181818,0.818181818,1,0.72,0.64,0.545454545,0.75,8,2,4
119,3,1,1,0.875,1,0.75,0.75,0.818181818,0.545454545,0.818181818,0.818181818,0.818181818,0.818181818,0.69,0.58,0.545454545,0.625,8,2,3
119,4,1,0.75,1,0.875,0.875,1,0.818181818,0.454545455,0.909090909,0.909090909,0.727272727,0.909090909,0.72,0.55,0.545454545,0.625,8,2,8
