id,image_id,llava_dsg,llava_tifa,llava-alt_dsg,fuyu_dsg,mplug_dsg,mplug_tifa,llava-alt_tifa,fuyu_tifa,llmscore_over,llmscore_ec,clipscore_norm,blipscore_norm,alignscore_norm
121,5,0.8888888889,0.6,0.8888888889,0.7777777778,0.88888889,0.8,0.7,0.4,3,4,0.6,0.59,0.59
122,0,1,1,1,0.8,1,1,1,0.6666666667,0,7,0.79,-0.19,0.75
122,1,0.8,0.7777777778,0.8,0.6,1,0.8888888889,0.7777777778,0.5555555556,2,8,0.65,-0.33,0.64
122,2,0.4,0.7777777778,0.4,0.4,0.8,0.6666666667,0.7777777778,0.6666666667,1,7,0.74,0.05,0.67
122,3,0.8,0.7777777778,1,0.6,1,1,1,0.5555555556,3,6,0.7,0.28,0.66
122,4,0.4,0.4444444444,0.4,0.8,0.4,0.3333333333,0.5555555556,0.5555555556,5,9,0.56,-0.09,0.52
122,5,0.4,0.6666666667,0.6,0.6,0.6,0.7777777778,0.7777777778,0.6666666667,4,5,0.38,0.26,0.38
123,0,1,1,1,0.8333333333,1,1,1,0.7777777778,0,1,0.64,0.82,0.71
123,1,0.8333333333,1,1,0.8333333333,1,0.8888888889,0.8888888889,0.6666666667,0,0,0.61,0.61,0.65
123,2,0.8333333333,0.7777777778,0.8333333333,1,0.83333333,0.7777777778,0.7777777778,0.8888888889,1,8,0.75,0.68,0.73
123,3,0.5,0.4444444444,0.5,0.5,0.66666667,0.5555555556,0.4444444444,0.6666666667,2,6,0.51,0.84,0.53
123,4,0.8333333333,0.6666666667,0.8333333333,1,0.83333333,0.7777777778,0.6666666667,0.7777777778,1,4,0.59,0.62,0.55
123,5,0.8333333333,0.7777777778,0.8333333333,0.8333333333,0.83333333,0.6666666667,0.7777777778,0.4444444444,5,9,0.63,1,0.68
124,0,0.5714285714,0.8571428571,0.7142857143,0.8571428571,1,0.8571428571,0.8571428571,0.5714285714,1,2,0.6,-0.17,0.62
124,1,0.7142857143,0.8571428571,0.7142857143,0.7142857143,1,1,0.8571428571,0.2857142857,1,5,0.59,0.64,0.56
124,2,0.4285714286,0.5714285714,0.5714285714,0.5714285714,0.57142857,0.8571428571,0.5714285714,0.1428571429,2,7,0.51,0.56,0.61
124,3,0.5714285714,0.7142857143,0.5714285714,1,0.71428571,0.7142857143,0.7142857143,0.5714285714,2,7,0.64,-0.41,0.57
124,4,0.7142857143,0.8571428571,0.8571428571,0.7142857143,0.85714286,0.8571428571,0.8571428571,0.4285714286,2,8,0.71,0.03,0.65
124,5,0.4285714286,0.8571428571,0.7142857143,0.5714285714,0.85714286,0.5714285714,0.8571428571,0.4285714286,2,4,0.51,0.49,0.49
125,0,1,0.8571428571,1,0.8,1,1,1,0.7142857143,0,2,0.5,-0.29,0.79
125,1,0.6,0.8571428571,0.8,1,0.8,0.8571428571,0.8571428571,1,5,9,0.57,-0.44,0.57
125,2,0.6,0.5714285714,0.8,0.8,0.8,0.8571428571,0.7142857143,0.8571428571,5,13,0.52,-0.04,0.61
125,3,0.8,0.5714285714,0.8,1,1,0.8571428571,0.7142857143,1,3,9,0.59,-0.43,0.6
125,4,0.8,0.8571428571,0.8,0.8,1,0.8571428571,0.8571428571,1,4,6,0.55,-0.05,0.58
125,5,0.6,0.4285714286,0.6,0.6,0.6,0.5714285714,0.4285714286,0.2857142857,4,9,0.51,0.01,0.58
126,0,0.7142857143,0.8571428571,1,0.1428571429,1,1,1,0.4285714286,2,8,0.61,0.18,0.68
126,1,0.8571428571,0.8571428571,0.8571428571,0.2857142857,0.71428571,0.8571428571,0.7142857143,0.2857142857,2,4,0.43,-0.23,0.59
126,2,0.7142857143,0.7142857143,0.7142857143,0.4285714286,0.71428571,0.7142857143,0.7142857143,0.2857142857,1,4,0.54,-0.31,0.61
126,3,0.5714285714,0.2857142857,0.5714285714,0.2857142857,0.42857143,0.5714285714,0.5714285714,0.4285714286,1,4,0.26,0.41,0.52
126,4,0.4285714286,0.4285714286,0.4285714286,0.1428571429,0.42857143,0.4285714286,0.4285714286,0.1428571429,3,14,0.44,-0.63,0.55
126,5,0.5714285714,0.4285714286,0.4285714286,0.5714285714,0.42857143,0.5714285714,0.5714285714,0.8571428571,3,6,0.26,0.02,0.42
127,0,1,0.9090909091,1,0.4444444444,1,0.8181818182,1,0.6363636364,0,1,0.76,0.23,0.77
127,1,0.6666666667,0.3636363636,0.7777777778,0.5555555556,0.66666667,0.8181818182,0.7272727273,0.7272727273,4,9,0.52,0.32,0.63
127,2,0.3333333333,0.2727272727,0.6666666667,0.7777777778,0.77777778,0.7272727273,0.5454545455,0.5454545455,4,9,0.42,-0.27,0.47
127,3,0.7777777778,0.6363636364,0.7777777778,1,0.77777778,0.6363636364,0.7272727273,0.3636363636,4,9,0.46,-0.32,0.45
127,4,0.2222222222,0.1818181818,0.5555555556,0.5555555556,0.77777778,0.6363636364,0.5454545455,0.3636363636,5,9,0.4,-0.02,0.52
127,5,0.1111111111,0.1818181818,0.3333333333,0.6666666667,0.22222222,0.1818181818,0.3636363636,0.3636363636,4,9,0.43,0.02,0.36
128,0,1,1,1,0.8333333333,1,0.7692307692,1,0.6153846154,3,7,0.61,-0.42,0.75
128,1,0.8333333333,0.6923076923,0.8333333333,0.6666666667,0.83333333,0.7692307692,0.6923076923,0.4615384615,0,1,0.53,0.02,0.68
128,2,0.8333333333,0.6923076923,0.8333333333,0.6666666667,0.83333333,0.7692307692,0.8461538462,0.4615384615,1,1,0.48,-0.35,0.64
128,3,0.6666666667,0.7692307692,0.6666666667,0.6666666667,0.66666667,0.7692307692,0.6923076923,0.6153846154,3,5,0.47,-0.64,0.6
128,4,0.3333333333,0.6153846154,0.5,0.6666666667,0.66666667,0.8461538462,0.8461538462,0.6923076923,1,1,0.65,0.08,0.74
128,5,0,0.3846153846,0.1666666667,0,0.16666667,0.5384615385,0.5384615385,0.3076923077,5,9,0.36,0.49,0.42
129,0,0.8,0.625,0.8,0.8,1,0.5,0.75,0.5,5,9,0.54,-0.56,0.59
129,1,0.6,0.75,0.6,0.6,0.8,0.75,0.875,0.5,4,5,0.19,0.87,0.34
129,2,0.4,0.375,0.6,0.8,0.4,0.625,0.5,0.5,5,9,0.51,0.17,0.65
129,3,0.8,0.625,1,0.8,1,0.75,0.75,0.625,2,7,0.56,-0.16,0.57
129,4,0.8,0.625,1,0.8,1,0.75,1,0.25,1,4,0.46,0.29,0.55
129,5,0.4,0.375,0.2,0.8,0.8,0.75,0.5,0.25,2,8,0.36,0.67,0.43
130,0,0.6666666667,0.625,1,1,1,1,0.875,0.625,2,8,0.67,0.21,0.73
130,1,0.5,0.75,0.6666666667,0.8333333333,0.66666667,1,0.75,0.75,4,7,0.64,1.05,0.61
130,2,0.5,0.75,0.5,1,0.66666667,0.75,0.75,0.875,2,8,0.51,0.69,0.61
130,3,0.6666666667,0.625,0.8333333333,0.5,0.83333333,0.875,0.75,0.625,1,4,0.49,0.68,0.56
130,4,0.8333333333,0.875,0.8333333333,0.8333333333,0.83333333,0.875,0.75,0.625,2,4,0.49,0.12,0.56
130,5,0.3333333333,0.625,0.5,0.3333333333,0.66666667,0.625,0.5,0.5,5,10,0.45,-0.04,0.53
131,0,1,1,1,0.6,1,1,1,0.5714285714,2,6,0.58,0.21,0.76
131,1,0.8,1,1,0.4,1,1,1,0.5714285714,2,5,0.56,0.24,0.66
131,2,0.6,0.5714285714,0.6,0.2,0.8,0.5714285714,0.7142857143,0.5714285714,4,14,0.53,0.27,0.57
131,3,0.2,0.5714285714,0.6,0.2,0.6,0.8571428571,0.5714285714,0.5714285714,5,7,0.47,0.07,0.52
131,4,0.4,0.7142857143,0.6,0.4,0.6,0.5714285714,0.8571428571,0.4285714286,1,6,0.5,0.12,0.54
131,5,0.4,0.4285714286,0.6,0,0.6,0.4285714286,0.7142857143,0.4285714286,5,0,0.44,0.2,0.6
132,0,1,0.9,1,1,1,0.9,0.9,1,0,3,0.72,-0.04,0.77
132,1,0.8333333333,0.7,0.8333333333,1,1,0.9,0.8,0.7,1,2,0.58,-0.66,0.59
132,2,1,0.7,1,0.5,1,0.9,0.9,0.6,2,6,0.47,0.62,0.56
132,3,0.8333333333,0.6,0.8333333333,0.8333333333,0.66666667,0.7,0.6,0.6,1,4,0.52,-0.41,0.5
132,4,1,0.9,1,0.5,1,0.8,0.9,0.4,1,4,0.39,-0.03,0.42
132,5,0.8333333333,0.7,1,1,1,0.9,0.8,0.5,1,2,0.46,-0.01,0.47
133,0,0.8,0.7142857143,0.8,0.8,0.8,0.7142857143,0.7142857143,0.4285714286,1,1,0.56,-0.25,0.52
133,1,0.6,0.5714285714,0.6,0.8,0.6,0.7142857143,0.5714285714,0.7142857143,1,1,0.54,-0.45,0.68
133,2,0.8,0.8571428571,0.8,0.8,0.8,1,0.8571428571,0.5714285714,0,0,0.61,-0.31,0.74
133,3,0.4,0.5714285714,0.6,0.4,0.8,0.8571428571,0.7142857143,0.4285714286,0,5,0.51,0.13,0.67
133,4,0.2,0.2857142857,0.4,0.6,0.6,0.5714285714,0.5714285714,0.2857142857,5,9,0.29,0.42,0.37
133,5,0.8,0.7142857143,0.8,0.8,0.8,0.7142857143,0.7142857143,0.4285714286,2,7,0.47,-0.78,0.57
134,0,0.8333333333,0.875,1,1,1,0.875,0.875,0.75,0,0,0.56,0.45,0.68
134,1,0.3333333333,0.375,0.3333333333,1,0.66666667,0.5,0.375,0.625,4,9,0.64,-0.92,0.63
134,2,0.3333333333,0.5,0.3333333333,1,0.5,0.5,0.5,0.625,4,9,0.54,0.17,0.59
134,3,0.5,0.625,0.3333333333,1,0.5,0.375,0.625,0.75,1,2,0.5,0.6,0.56
134,4,0.8333333333,0.875,1,1,1,0.875,0.75,0.75,0,1,0.49,0.22,0.69
134,5,1,0.625,0.8333333333,0.8333333333,1,0.75,0.875,0.625,5,9,0.63,0.4,0.6
135,0,0.5,0.7142857143,1,0.625,0.625,0.8571428571,0.8571428571,0.2857142857,3,5,0.62,-0.03,0.69
135,1,0.375,0.5714285714,0.875,0.375,0.875,0.7142857143,0.8571428571,0.1428571429,3,10,0.57,-0.21,0.6
135,2,0.375,0.4285714286,0.75,0.75,0.875,0.7142857143,0.5714285714,0.4285714286,5,8,0.56,-0.07,0.58
135,3,0.25,0.4285714286,0.375,0.625,0.875,0.7142857143,0.5714285714,0.5714285714,3,10,0.49,0.13,0.54
135,4,0,0.4285714286,0.25,0.625,0.875,0.5714285714,0.2857142857,0.4285714286,5,9,0.34,-0.05,0.45
135,5,0,0.2857142857,0.25,0.5,0.625,0.5714285714,0,0.2857142857,3,12,0.33,-0.26,0.49
136,0,0.5,0.6666666667,0.5,1,0.5,0.6666666667,0.6666666667,0.6666666667,1,4,0.52,0.23,0.51
136,1,1,1,1,1,0.5,1,1,0.5,2,2,0.81,0.12,0.75
136,2,0.5,1,1,1,1,1,1,0.6666666667,1,1,0.86,0.35,0.71
136,3,0.5,1,1,1,1,1,1,0.3333333333,0,1,0.81,0.53,0.79
136,4,0.5,0.6666666667,0.5,1,0.5,0.6666666667,0.6666666667,0.6666666667,1,4,0.6,0.45,0.54
137,0,0.8333333333,0.7777777778,1,0.6666666667,1,0.6666666667,0.7777777778,0.4444444444,2,5,0.67,0.54,0.64
137,1,0.8333333333,0.7777777778,1,0.8333333333,0.83333333,0.8888888889,0.7777777778,0.5555555556,2,5,0.6,0.82,0.68
137,2,1,0.7777777778,1,0.8333333333,1,0.7777777778,0.7777777778,0.4444444444,2,4,0.48,0.4,0.63
137,3,1,1,1,0.8333333333,1,1,1,0.7777777778,0,1,0.71,0.39,0.87
138,0,0.75,0.625,1,0.25,1,0.875,0.75,0.5,3,5,0.5,0.28,0.85
138,1,1,0.75,1,0.75,1,0.875,0.875,0.625,0,0,0.64,0.44,0.88
138,2,0.75,0.75,0.75,0.75,0.75,0.625,0.875,0.625,1,1,0.56,0.11,0.67
138,3,1,1,1,0.75,1,1,0.875,0.5,0,0,0.61,-0.01,0.82
138,4,1,0.875,1,0.5,0.75,0.875,0.875,0.5,0,0,0.57,0.63,0.87
139,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333,1,0,0.52,0.34,0.56
139,1,0.5,0.5,0.5,1,0.5,0.5,0.5,0.3333333333,1,0,0.45,-0.32,0.5
139,2,1,1,1,1,0.5,1,1,0.5,0,0,0.84,-0.04,0.79
139,3,0.5,0.5,0.5,1,0.5,0.6666666667,0.5,0.3333333333,0,2,0.74,-0.06,0.79
139,4,0,0.5,0,1,0,0.5,0.5,0.3333333333,0,1,0.51,0.48,0.69
140,0,1,0.875,1,1,1,0.875,1,1,0,0,0.71,0.71,0.83
140,1,0.5,0.625,0.5,1,0.75,0.375,0.5,0.75,1,4,0.61,0.26,0.57
140,2,0.5,0.75,0.75,1,0.5,0.625,0.625,0.75,1,3,0.75,0.28,0.74
140,3,0.5,0.5,0.5,1,0.75,0.625,0.625,0.75,1,4,0.57,0.32,0.61
140,4,0.5,0.625,0.75,1,0.5,0.5,0.625,0.625,1,4,0.63,0.13,0.65
141,0,0.4,0.5,0.6,0.6,0.4,0.5,0.7,0.4,1,4,0.42,-0.98,0.55
141,1,0.4,0.6,0.4,0.4,0.6,0.6,0.5,0.3,1,4,0.43,-0.07,0.69
141,2,1,0.8,1,1,1,0.7,0.8,0.7,0,0,0.65,0.22,0.85
141,3,0.8,0.9,1,0.2,1,0.7,0.8,0.5,0,0,0.62,0.54,0.81
141,4,0.6,0.5,0.6,0.6,0.4,0.6,0.7,0.5,1,4,0.44,0.03,0.61
142,0,1,1,1,1,1,1,1,0.75,1,1,0.69,-0.05,0.78
142,1,1,0.875,1,1,1,1,1,1,0,0,0.79,-0.28,0.82
142,2,0.75,0.75,1,1,1,1,1,0.625,1,2,0.69,0.25,0.79
142,3,1,1,1,0.5,0.75,1,1,0.625,0,3,0.74,0.08,0.74
142,4,1,0.875,1,0.75,1,1,1,0.625,0,2,0.81,-0.51,0.91
143,0,0.3333333333,0.4444444444,0.6666666667,1,0.33333333,0.4444444444,0.4444444444,0.5555555556,2,8,0.57,-0.02,0.64
143,1,0.3333333333,0.4444444444,0.3333333333,0.3333333333,0.66666667,0.5555555556,0.4444444444,0.6666666667,2,8,0.56,0.06,0.58
143,2,0.3333333333,0.3333333333,0.3333333333,0.6666666667,0.33333333,0.6666666667,0.4444444444,0.3333333333,2,5,0.67,-0.11,0.74
143,3,0.3333333333,0.4444444444,0.6666666667,0.6666666667,0.33333333,0.4444444444,0.5555555556,0.2222222222,3,9,0.63,-0.45,0.73
143,4,0,0.2222222222,0,0.3333333333,0,0.3333333333,0.3333333333,0.2222222222,3,12,0.66,0.14,0.72
144,0,0.5,0.1666666667,0.5,1,0.5,0.5,0.3333333333,0.6666666667,4,9,0.56,0.3,0.7
144,1,0.5,0.1666666667,0.5,1,0.5,0.3333333333,0.1666666667,0.6666666667,2,6,0.46,0.44,0.64
144,2,0.5,0.3333333333,0.5,1,1,0.8333333333,0.3333333333,0.6666666667,1,1,0.53,0.77,0.59
144,3,0.5,0.8333333333,0.5,1,1,0.8333333333,0.8333333333,1,4,9,0.75,0.43,0.74
145,0,0.6666666667,0.6666666667,1,1,1,0.9166666667,0.75,0.6666666667,1,3,0.66,0.37,0.82
145,1,0.5,0.6666666667,0.8333333333,0.8333333333,0.5,0.75,0.5833333333,0.75,2,7,0.6,0.13,0.63
145,2,0.5,0.5833333333,0.6666666667,0.8333333333,0.66666667,0.9166666667,0.6666666667,0.6666666667,2,4,0.64,0.06,0.68
145,3,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.83333333,0.8333333333,0.6666666667,0.5,2,4,0.63,0.13,0.7
145,4,0.8333333333,0.6666666667,1,0.6666666667,0.83333333,1,0.75,0.5,0,0,0.64,0.35,0.76
146,0,0.6,0.4285714286,0.6,0.6,0.6,0.4285714286,0.4285714286,0.5714285714,1,3,0.55,0,0.48
146,1,0.8,0.5714285714,0.6,0.6,0.6,0.5714285714,0.4285714286,0.4285714286,2,5,0.44,0.15,0.37
146,2,0.6,0.4285714286,0.6,0.6,0.6,0.4285714286,0.4285714286,0.2857142857,1,0,0.46,-0.19,0.42
146,3,0.6,0.5714285714,0.6,0.6,0.6,0.4285714286,0.5714285714,0.4285714286,1,2,0.49,-0.27,0.45
146,4,0.4,0.4285714286,0.6,0.4,0.6,0.4285714286,0.4285714286,0.5714285714,2,4,0.4,0.14,0.41
146,5,0.6,0.4285714286,1,1,0.6,0.4285714286,0.4285714286,0.2857142857,2,8,0.56,-0.06,0.6
146,6,0.8,0.7142857143,0.8,0.8,0.8,0.7142857143,0.7142857143,0.5714285714,1,1,0.52,-0.14,0.52
146,7,0.6,0.4285714286,0.6,0.6,0.6,0.5714285714,0.2857142857,0.5714285714,5,4,0.49,-0.38,0.47
146,8,0.8,0.2857142857,0.8,0.8,0.8,0.5714285714,0.5714285714,0.2857142857,4,8,0.48,0.1,0.48
146,9,0.6,0.2857142857,0.6,0.4,0.4,0.1428571429,0.4285714286,0.1428571429,4,6,0.47,0.06,0.42
146,10,0.4,0.1428571429,0.4,0,0.4,0.2857142857,0.1428571429,0.2857142857,4,9,0.1,0.72,0.12
146,11,0.4,0.1428571429,0.6,0.4,0.4,0.1428571429,0.2857142857,0.2857142857,5,9,0.09,0.93,0.2
146,12,1,0.8571428571,1,0.6,1,0.8571428571,0.8571428571,0.5714285714,0,0,0.81,-0.64,0.84
147,0,0.4,0.3571428571,0.6,0.5,0.5,0.5,0.5,0.4285714286,4,8,0.54,0.72,0.76
147,1,0.5,0.5714285714,0.7,0.3,0.8,0.6428571429,0.5714285714,0.3571428571,5,9,0.69,0.47,0.74
147,2,0.6,0.5714285714,0.6,0.2,0.6,0.5,0.5,0.4285714286,4,8,0.61,0.63,0.75
147,3,0.5,0.5714285714,0.7,0.3,0.9,0.6428571429,0.5714285714,0.3571428571,5,9,0.49,0.76,0.9
148,0,0.6,0.7777777778,1,0.8,1,0.7777777778,0.8888888889,0.5555555556,2,6,0.58,0.86,0.47
148,1,0.6,0.7777777778,1,0.6,0.8,0.8888888889,0.8888888889,0.8888888889,2,8,0.66,0.43,0.61
148,2,0.8,0.8888888889,1,0.6,1,1,1,0.8888888889,2,5,0.68,1.04,0.56
148,3,0.8,0.8888888889,1,0.6,1,1,1,0.6666666667,1,5,0.66,0.85,0.58
148,4,0.8,0.8888888889,1,1,0.8,1,1,0.8888888889,2,4,0.74,0.97,0.62
148,5,0.8,0.8888888889,1,1,1,1,1,1,1,4,0.69,0.86,0.53
148,6,0.8,0.8888888889,1,0.6,1,1,0.8888888889,0.8888888889,2,4,0.69,0.31,0.62
148,7,0.8,0.7777777778,1,0.2,0.8,0.7777777778,0.8888888889,0.5555555556,0,1,0.8,-0.03,0.68
148,8,0.8,0.7777777778,1,1,0.8,0.7777777778,0.8888888889,0.6666666667,1,6,0.77,0.24,0.74
148,9,0.8,0.7777777778,1,0.6,0.8,0.7777777778,0.7777777778,0.5555555556,0,0,0.78,-0.1,0.75
148,10,0.8,0.6666666667,0.8,0.6,0.8,0.7777777778,0.7777777778,0.6666666667,2,9,0.61,-0.07,0.71
148,11,1,0.7777777778,1,0.6,1,0.8888888889,1,0.7777777778,2,2,0.85,-0.19,0.78
148,12,1,0.7777777778,1,0.8,1,0.7777777778,0.8888888889,0.8888888889,2,6,0.78,0.21,0.71
148,13,0.8,0.7777777778,0.8,0.8,1,0.7777777778,0.7777777778,0.5555555556,2,5,0.6,0.92,0.63
148,14,0.6,0.5555555556,0.6,0.4,0.6,0.5555555556,0.5555555556,0.4444444444,3,8,0.38,0.48,0.39
148,15,0.6,0.6666666667,0.8,0.4,0.6,0.6666666667,0.7777777778,0.3333333333,3,5,0.28,0.81,0.32
148,16,0.6,0.6666666667,0.6,0.4,0.6,0.5555555556,0.6666666667,0.5555555556,3,5,0.59,0.45,0.5
148,17,0.6,0.5555555556,0.8,0.8,0.8,0.5555555556,0.6666666667,0.6666666667,3,5,0.47,0.1,0.6
148,18,0.8,0.6666666667,0.8,0.6,0.8,0.7777777778,0.7777777778,0.5555555556,3,6,0.44,0.18,0.59
148,19,0.6,0.5555555556,0.8,0.6,0.6,0.5555555556,0.5555555556,0.4444444444,3,7,0.43,0.05,0.52
148,20,0.6,0.5555555556,0.8,0.8,0.8,0.7777777778,0.7777777778,0.7777777778,2,7,0.54,0.35,0.58
148,21,0.6,0.6666666667,0.8,0.6,0.6,0.6666666667,0.7777777778,0.5555555556,0,3,0.68,0.46,0.63
148,22,1,1,1,0.8,1,0.8888888889,1,0.7777777778,2,4,0.79,0.61,0.73
148,23,0.8,0.7777777778,1,0.4,0.8,0.7777777778,0.8888888889,0.4444444444,1,3,0.75,-0.3,0.7
148,24,0.8,0.6666666667,0.6,0.6,1,0.6666666667,0.7777777778,0.6666666667,1,1,0.71,0.39,0.63
148,25,0.8,0.8888888889,0.8,0.6,0.8,0.7777777778,0.8888888889,0.7777777778,2,5,0.72,0.82,0.67
148,26,0.8,0.7777777778,0.8,0.8,0.8,0.7777777778,0.7777777778,0.6666666667,3,4,0.57,-0.17,0.6
148,27,0.8,0.8888888889,1,0.8,1,0.8888888889,1,0.6666666667,0,0,0.83,0.33,0.72
148,28,0.8,0.8888888889,1,0.8,0.8,0.7777777778,1,0.7777777778,1,3,0.85,0.35,0.76
148,29,0.8,0.7777777778,0.8,0.4,0.8,0.7777777778,0.7777777778,0.6666666667,0,1,0.79,-0.36,0.72
148,30,0.8,0.8888888889,0.8,0.6,0.8,0.8888888889,0.8888888889,0.6666666667,2,4,0.84,0.38,0.78
148,31,0.8,0.8888888889,0.8,0.8,0.8,0.8888888889,0.8888888889,0.8888888889,1,5,0.88,0.63,0.78
148,32,0.8,0.8888888889,1,0.6,0.8,0.8888888889,1,0.6666666667,1,0,0.88,-0.28,0.74
148,33,1,0.6666666667,1,0.6,1,0.7777777778,0.8888888889,0.6666666667,1,1,0.78,-0.2,0.71
148,34,1,0.7777777778,1,1,0.8,0.7777777778,0.8888888889,0.7777777778,1,1,0.83,0.38,0.74
148,35,0.8,0.7777777778,1,0.6,0.8,0.7777777778,0.8888888889,0.5555555556,0,1,0.81,-0.21,0.73
148,36,0.8,0.6666666667,0.8,0.4,0.8,0.7777777778,0.7777777778,0.6666666667,2,6,0.65,0.07,0.68
148,37,1,0.8888888889,1,0.4,1,0.8888888889,1,0.8888888889,0,1,0.83,-0.19,0.78
148,38,1,0.8888888889,0.8,1,1,0.8888888889,1,0.8888888889,1,4,0.8,0.11,0.68
148,39,0.2,0.3333333333,0.4,0.4,0.4,0.4444444444,0.3333333333,0.2222222222,4,4,0.4,0.12,0.45
148,40,0.8,0.6666666667,0.8,0.4,0.6,0.6666666667,0.6666666667,0.3333333333,2,6,0.5,-0.2,0.46
148,41,1,0.6666666667,1,0.4,0.8,0.6666666667,0.7777777778,0.3333333333,1,3,0.66,0.11,0.66
148,42,0.6,0.6666666667,0.6,0.6,0.6,0.6666666667,0.5555555556,0.5555555556,3,9,0.5,0.16,0.46
148,43,0.6,0.5555555556,0.6,0.6,0.6,0.5555555556,0.5555555556,0.5555555556,2,4,0.33,0.02,0.37
148,44,0.8,0.7777777778,0.8,0.6,0.8,0.7777777778,0.7777777778,0.6666666667,2,2,0.5,0.75,0.6
148,45,0.8,0.7777777778,1,0.4,0.8,0.7777777778,0.8888888889,0.4444444444,2,5,0.57,0.52,0.57
148,46,0.6,0.6666666667,0.8,0.8,0.8,0.6666666667,0.6666666667,0.5555555556,1,4,0.43,0.21,0.48
148,47,0.6,0.4444444444,0.8,0.4,0.6,0.5555555556,0.6666666667,0.5555555556,2,6,0.63,0.42,0.6
148,48,0.8,0.7777777778,1,0.6,0.8,0.8888888889,0.8888888889,0.6666666667,1,1,0.75,-0.45,0.71
148,49,0.6,0.6666666667,0.8,0.6,1,0.7777777778,0.7777777778,0.6666666667,1,4,0.71,0.28,0.68
148,50,0.6,0.8888888889,0.8,0.8,1,1,0.8888888889,0.7777777778,1,2,0.73,0.65,0.68
149,0,0.25,0.2,0,1,0.75,0.6,0.2,0.8,1,7,0.58,0.3,0.65
149,1,0,0.6,0.5,0.5,0.5,0.6,0.4,0.2,4,9,0.56,0.05,0.64
149,2,0,0.4,0.25,1,0.5,0.6,0.4,0.6,1,5,0.5,0.18,0.62
149,3,0,0.2,0,0.75,0.75,0.6,0.2,0.6,1,7,0.58,0.3,0.59
149,4,0.5,0.6,0.5,0.75,0.75,1,0.6,0.8,0,1,0.75,0.75,0.79
149,5,0.75,1,0.75,1,1,1,0.8,1,0,1,0.79,0.48,0.79
149,6,0.5,0.4,0.5,0.75,1,1,0.4,0.6,1,5,0.63,0.25,0.59
149,7,0.5,0.6,0.5,1,1,0.8,0.8,0.8,0,0,0.7,0.4,0.77
149,8,0.5,0.6,1,0.75,1,1,0.8,0.8,0,1,0.75,0.28,0.75
149,9,0.5,0.4,0,0.75,0.5,0.4,0.2,0.6,2,6,0.59,0.04,0.67
149,10,0.25,0.4,0.25,1,0.75,0.8,0.6,0.8,1,3,0.7,0.46,0.65
149,11,0.25,0.4,0.5,0.75,0.75,0.6,0.4,0.6,0,1,0.57,0.28,0.66
149,12,0.25,0.2,0,0.75,0.5,0.4,0.4,0.6,0,5,0.63,0.2,0.64
149,13,0.5,0.6,0.5,0.25,0.75,0.6,0.4,0.4,2,4,0.59,-0.01,0.6
149,14,0.25,0.4,0.5,0.5,0.5,0.8,0.4,0.8,1,4,0.59,0.12,0.59
149,15,0.25,0.4,0.25,0.5,0.5,0.4,0.2,0.8,2,4,0.6,0.25,0.58
149,16,0.5,0.6,0.5,0.5,0.75,0.6,0.4,0.6,1,1,0.57,0.17,0.64
149,17,0,0.4,0,0.5,0.5,0.6,0,0.6,2,3,0.59,-0.04,0.61
150,0,1,1,1,0.5,1,1,1,0.6,0,1,0.65,0.4,0.69
150,1,1,1,1,1,1,1,1,0.4,4,4,0.68,0.45,0.65
150,2,1,1,1,1,1,1,1,0.4,0,0,0.59,0.2,0.57
150,3,0.75,1,1,1,1,1,1,0.4,0,0,0.61,0.37,0.6
150,4,0.75,0.8,1,0.75,1,1,0.8,0.6,0,0,0.62,0.3,0.66
150,5,0.5,0.6,0.75,0.75,0.5,0.8,0.6,0.6,1,4,0.47,0.18,0.55
150,6,0.5,0.6,0.5,1,0.5,0.6,0.6,0.6,1,4,0.52,0.36,0.55
150,7,0.25,0.4,0.25,1,0.5,0.6,0.6,0.6,5,4,0.53,0.23,0.52
150,8,0.25,0.4,0.25,1,0.25,0.4,0.2,0.4,2,4,0.46,0.27,0.46
150,9,0.5,0.6,0.5,1,0.5,0.6,0.6,0.4,2,5,0.54,0.27,0.58
150,10,0.25,0.4,0.25,1,0.75,0.6,0.4,0.2,1,5,0.62,0.37,0.64
150,11,0.75,0.6,0.75,1,1,0.6,0.6,0.4,0,1,0.64,0.52,0.61
150,12,0.75,0.6,0.5,1,0.5,0.6,0.6,0.4,1,4,0.68,0.13,0.65
150,13,0.25,0.6,0.5,1,0.75,0.6,0.6,0.2,2,4,0.63,0.55,0.6
150,14,0.25,0.4,0.25,0.75,1,0.8,0.4,0.2,3,7,0.64,0.21,0.63
151,0,0.3333333333,0.4,0.3333333333,0.3333333333,0.33333333,0.4,0.6,0.4,1,0,0.61,0.35,0.67
151,1,0.3333333333,0.4,0.3333333333,0,0.66666667,0.8,0.6,0.4,4,5,0.55,0.53,0.56
151,2,0.3333333333,0.4,0.3333333333,0,0.66666667,0.4,0.6,0.4,1,4,0.57,0.38,0.66
151,3,0.3333333333,0.4,0.3333333333,0,0.66666667,0.4,0.6,0.4,1,4,0.58,0.39,0.61
151,4,0.3333333333,0.4,0.3333333333,0,0.33333333,0.4,0.6,0.4,2,5,0.59,-0.14,0.59
