ID,Prompt,Image,Image Source,New filename,Rank order (higher is “farther away” from start),Rank order (higher is “farther away” from start)
126,"A plate with a steak, French fries, and cherry tomatoes.",126-2-natural-image.jpg,Natural,126-1.jpg,1,1
126,"A plate with a steak, French fries, and cherry tomatoes.",126-3-natural-image.jpg,Natural,126-2.jpg,1,1
126,"A plate with a steak, French fries, and cherry tomatoes.",126-4-natural-image.jpg,Natural,126-3.jpg,1,1
126,"A plate with a steak, French fries, and cherry tomatoes.",126-5-natural-image.jpg,Natural,126-4.jpg,2a,2
126,"A plate with a steak, French fries, and cherry tomatoes.",126-6-natural-image.jpg,Natural,126-5.jpg,2b,2
127,"A group of middle-aged women sitting, laughing, and chatting around a white table.",127-1-natural-image.jpg,Natural,127-0.jpg,0,0
127,"A group of middle-aged women sitting, laughing, and chatting around a white table.",127-2-natural-image.jpg,Natural,127-1.jpg,0,0
127,"A group of middle-aged women sitting, laughing, and chatting around a white table.",127-3-natural-image.jpg,Natural,127-2.jpg,1a,1
127,"A group of middle-aged women sitting, laughing, and chatting around a white table.",127-4-natural-image.jpg,Natural,127-3.jpg,1b,1
127,"A group of middle-aged women sitting, laughing, and chatting around a white table.",127-5-natural-image.jpg,Natural,127-4.jpg,2a,2
127,"A group of middle-aged women sitting, laughing, and chatting around a white table.",127-6-natural-image.jpg,Natural,127-5.jpg,2b,2
128,"A woman doing laundry outdoors with a basket of clothes, and her dog nearby.",128-1-natural-image.jpg,Natural,128-0.jpg,0,0
128,"A woman doing laundry outdoors with a basket of clothes, and her dog nearby.",128-2-natural-image.jpg,Natural,128-1.jpg,0,0
128,"A woman doing laundry outdoors with a basket of clothes, and her dog nearby.",128-3-natural-image.jpg,Natural,128-2.jpg,1a,1
128,"A woman doing laundry outdoors with a basket of clothes, and her dog nearby.",128-4-natural-image.jpg,Natural,128-3.jpg,1a,1
128,"A woman doing laundry outdoors with a basket of clothes, and her dog nearby.",128-5-natural-image.jpg,Natural,128-4.jpg,2,2
128,"A woman doing laundry outdoors with a basket of clothes, and her dog nearby.",128-6-natural-image.jpg,Natural,128-5.jpg,3,3
129,A heart-shaped pancake on a circular plate.,129-1-natural-image.jpg,Natural,129-0.jpg,0,0
129,A heart-shaped pancake on a circular plate.,129-2-natural-image.jpg,Natural,129-1.jpg,1,1
129,A heart-shaped pancake on a circular plate.,129-3-natural-image.jpg,Natural,129-2.jpg,2,2
129,A heart-shaped pancake on a circular plate.,129-4-natural-image.jpg,Natural,129-3.jpg,2,2
129,A heart-shaped pancake on a circular plate.,129-5-natural-image.jpg,Natural,129-4.jpg,3,3
129,A heart-shaped pancake on a circular plate.,129-6-natural-image.jpg,Natural,129-5.jpg,4,4
130,Two women dressed in Halloween costumes with Halloween pumpkins around them.,130-1-natural-image.jpg,Natural,130-0.jpg,0,0
130,Two women dressed in Halloween costumes with Halloween pumpkins around them.,130-2-natural-image.jpg,Natural,130-1.jpg,1a,1
130,Two women dressed in Halloween costumes with Halloween pumpkins around them.,130-3-natural-image.jpg,Natural,130-2.jpg,1a,1
130,Two women dressed in Halloween costumes with Halloween pumpkins around them.,130-4-natural-image.jpg,Natural,130-3.jpg,1b,1
130,Two women dressed in Halloween costumes with Halloween pumpkins around them.,130-5-natural-image.jpg,Natural,130-4.jpg,1b,1
130,Two women dressed in Halloween costumes with Halloween pumpkins around them.,130-6-natural-image.jpg,Natural,130-5.jpg,2,2
131,A couple put packed boxes into their car.,131-1-natural-image.jpg,Natural,131-0.jpg,0,0
131,A couple put packed boxes into their car.,131-2-natural-image.jpg,Natural,131-1.jpg,0,0
131,A couple put packed boxes into their car.,131-3-natural-image.jpg,Natural,131-2.jpg,1a,1
131,A couple put packed boxes into their car.,131-4-natural-image.jpg,Natural,131-3.jpg,1b,1
131,A couple put packed boxes into their car.,131-5-natural-image.jpg,Natural,131-4.jpg,1b,1
131,A couple put packed boxes into their car.,131-6-natural-image.jpg,Natural,131-5.jpg,1b,1
132,A beautiful orange-feathered bird in a leafy green tree.,132-1-natural-image.jpg,Natural,132-0.jpg,0,0
132,A beautiful orange-feathered bird in a leafy green tree.,132-2-natural-image.jpg,Natural,132-1.jpg,0,0
132,A beautiful orange-feathered bird in a leafy green tree.,132-3-natural-image.jpg,Natural,132-2.jpg,1,1
132,A beautiful orange-feathered bird in a leafy green tree.,132-4-natural-image.jpg,Natural,132-3.jpg,1,1
132,A beautiful orange-feathered bird in a leafy green tree.,132-5-natural-image.jpg,Natural,132-4.jpg,2,2
132,A beautiful orange-feathered bird in a leafy green tree.,132-6-natural-image.jpg,Natural,132-5.jpg,2,2
133,A black cat lying on the car hood.,133-1-natural-image.jpg,Natural,133-0.jpg,0,0
133,A black cat lying on the car hood.,133-2-natural-image.jpg,Natural,133-1.jpg,1,1
133,A black cat lying on the car hood.,133-3-natural-image.jpg,Natural,133-2.jpg,1,1
133,A black cat lying on the car hood.,133-4-natural-image.jpg,Natural,133-3.jpg,2,2
133,A black cat lying on the car hood.,133-5-natural-image.jpg,Natural,133-4.jpg,2,2
133,A black cat lying on the car hood.,133-6-natural-image.jpg,Natural,133-5.jpg,3,3
134,A smart boy solving a math problem on the chalkboard.,134-1-natural-image.jpg,Natural,134-0.jpg,0,0
134,A smart boy solving a math problem on the chalkboard.,134-2-natural-image.jpg,Natural,134-1.jpg,1a,1
134,A smart boy solving a math problem on the chalkboard.,134-3-natural-image.jpg,Natural,134-2.jpg,1a,1
134,A smart boy solving a math problem on the chalkboard.,134-4-natural-image.jpg,Natural,134-3.jpg,1b,1
134,A smart boy solving a math problem on the chalkboard.,134-5-natural-image.jpg,Natural,134-4.jpg,1b,1
134,A smart boy solving a math problem on the chalkboard.,134-6-natural-image.jpg,Natural,134-5.jpg,1b,1
135,A cherry pie with some mini pumpkins on it and a decorated candle nearby.,135-1-natural-image.jpg,Natural,135-0.jpg,0,0
135,A cherry pie with some mini pumpkins on it and a decorated candle nearby.,135-2-natural-image.jpg,Natural,135-1.jpg,0,0
135,A cherry pie with some mini pumpkins on it and a decorated candle nearby.,135-3-natural-image.jpg,Natural,135-2.jpg,1a,1
135,A cherry pie with some mini pumpkins on it and a decorated candle nearby.,135-4-natural-image.jpg,Natural,135-3.jpg,1b,1
135,A cherry pie with some mini pumpkins on it and a decorated candle nearby.,135-5-natural-image.jpg,Natural,135-4.jpg,2a,2
135,A cherry pie with some mini pumpkins on it and a decorated candle nearby.,135-6-natural-image.jpg,Natural,135-5.jpg,2b,2
136,A gray elephant and a pink flamingo.,136-1-synthetic-image.jpg,SD1.5,136-0.jpg,0,0
136,A gray elephant and a pink flamingo.,136-2-synthetic-image.jpg,SD1.5,136-1.jpg,1,1
136,A gray elephant and a pink flamingo.,136-3-synthetic-image.jpg,SD1.5,136-2.jpg,2,2
136,A gray elephant and a pink flamingo.,136-4-synthetic-image.jpg,SD1.5,136-3.jpg,3,3
136,A gray elephant and a pink flamingo.,136-5-synthetic-image.jpg,SD1.5,136-4.jpg,4,4
137,A man wearing a red shirt and a blue pants sitting in a park.,137-1-synthetic-image.jpg,SD1.5,137-0.jpg,0,0
137,A man wearing a red shirt and a blue pants sitting in a park.,137-2-synthetic-image.jpg,SD1.5,137-1.jpg,1,1
137,A man wearing a red shirt and a blue pants sitting in a park.,137-3-synthetic-image.jpg,SD1.5,137-2.jpg,2,2
137,A man wearing a red shirt and a blue pants sitting in a park.,137-4-synthetic-image.jpg,SD1.5,137-3.jpg,3,3
137,A man wearing a red shirt and a blue pants sitting in a park.,137-5-synthetic-image.jpg,SD1.5,137-4.jpg,4,4
138,A golden clock and a red car.,138-1-synthetic-image.jpg,SD1.5,138-0.jpg,0,0
138,A golden clock and a red car.,138-2-synthetic-image.jpg,SD1.5,138-1.jpg,1,1
138,A golden clock and a red car.,138-3-synthetic-image.jpg,SD1.5,138-2.jpg,2,2
138,A golden clock and a red car.,138-4-synthetic-image.jpg,SD1.5,138-3.jpg,3,3
138,A golden clock and a red car.,138-5-synthetic-image.jpg,SD1.5,138-4.jpg,4,4
139,A red car and a brown elephant.,139-1-synthetic-image.jpg,SD1.5,139-0.jpg,0,0
139,A red car and a brown elephant.,139-2-synthetic-image.jpg,SD1.5,139-1.jpg,1,1
139,A red car and a brown elephant.,139-3-synthetic-image.jpg,SD1.5,139-2.jpg,2,2
139,A red car and a brown elephant.,139-4-synthetic-image.jpg,SD1.5,139-3.jpg,3,3
139,A red car and a brown elephant.,139-5-synthetic-image.jpg,SD1.5,139-4.jpg,4,4
140,A red hat and a red apple.,140-1-synthetic-image.jpg,SD1.5,140-0.jpg,0,0
140,A red hat and a red apple.,140-2-synthetic-image.jpg,SD1.5,140-1.jpg,1,1
140,A red hat and a red apple.,140-3-synthetic-image.jpg,SD1.5,140-2.jpg,2,2
140,A red hat and a red apple.,140-4-synthetic-image.jpg,SD1.5,140-3.jpg,3,3
140,A red hat and a red apple.,140-5-synthetic-image.jpg,SD1.5,140-4.jpg,4,4
141,A black suitcase near a gray car.,141-1-synthetic-image.jpg,SD1.5,141-0.jpg,0,0
141,A black suitcase near a gray car.,141-2-synthetic-image.jpg,SD1.5,141-1.jpg,1,1
141,A black suitcase near a gray car.,141-3-synthetic-image.jpg,SD1.5,141-2.jpg,2,2
141,A black suitcase near a gray car.,141-4-synthetic-image.jpg,SD1.5,141-3.jpg,3,3
141,A black suitcase near a gray car.,141-5-synthetic-image.jpg,SD1.5,141-4.jpg,4,4
142,A brown bear and a black top hat and a black bear.,142-1-synthetic-image.png,SD1.5,142-0.png,0,0
142,A brown bear and a black top hat and a black bear.,142-2-synthetic-image.png,SD1.5,142-1.png,1,1
142,A brown bear and a black top hat and a black bear.,142-3-synthetic-image.png,SD1.5,142-2.png,2,2
142,A brown bear and a black top hat and a black bear.,142-4-synthetic-image.png,SD1.5,142-3.png,3,3
142,A brown bear and a black top hat and a black bear.,142-5-synthetic-image.png,SD1.5,142-4.png,4,4
143,A yellow school bus and a red stop sign and a blue car.,143-1-synthetic-image.png,SD1.5,143-0.png,0,0
143,A yellow school bus and a red stop sign and a blue car.,143-2-synthetic-image.png,SD1.5,143-1.png,1,1
143,A yellow school bus and a red stop sign and a blue car.,143-3-synthetic-image.png,SD1.5,143-2.png,2,2
143,A yellow school bus and a red stop sign and a blue car.,143-4-synthetic-image.png,SD1.5,143-3.png,3,3
143,A yellow school bus and a red stop sign and a blue car.,143-5-synthetic-image.png,SD1.5,143-4.png,4,4
144,A black cat and a white mouse and a black dog.,144-1-synthetic-image.png,SD1.5,144-0.png,0,0
144,A black cat and a white mouse and a black dog.,144-2-synthetic-image.png,SD1.5,144-1.png,1,1
144,A black cat and a white mouse and a black dog.,144-3-synthetic-image.png,SD1.5,144-2.png,2,2
144,A black cat and a white mouse and a black dog.,144-4-synthetic-image.png,SD1.5,144-3.png,3,3
144,A black cat and a white mouse and a black dog.,144-5-synthetic-image.png,SD1.5,144-4.png,4,4
145,A brown teddy bear and a pink blanket and a white pillow.,145-1-synthetic-image.png,SD1.5,145-0.png,0,0
145,A brown teddy bear and a pink blanket and a white pillow.,145-2-synthetic-image.png,SD1.5,145-1.png,1,1
145,A brown teddy bear and a pink blanket and a white pillow.,145-3-synthetic-image.png,SD1.5,145-2.png,2,2
145,A brown teddy bear and a pink blanket and a white pillow.,145-4-synthetic-image.png,SD1.5,145-3.png,3,3
145,A brown teddy bear and a pink blanket and a white pillow.,145-5-synthetic-image.png,SD1.5,145-4.png,4,4
146,a girl with red hair,146_a girl with red hair_0.png,SD2.1,146-0.png,0,0
146,a girl with red hair,146_a girl with red hair_1.png,SD2.1,146-1.png,0,0
146,a girl with red hair,146_a girl with red hair_2.png,SD2.1,146-2.png,0,0
146,a girl with red hair,146_a girl with red hair_3.png,SD2.1,146-3.png,0,0
146,a girl with red hair,146_a girl with red hair_4.png,SD2.1,146-4.png,0,0
147,a man cooking potatoes,147_a man cooking potatoes_0.png,SD2.1,147-0.png,0,0
147,a man cooking potatoes,147_a man cooking potatoes_1.png,SD2.1,147-1.png,0,0
147,a man cooking potatoes,147_a man cooking potatoes_2.png,SD2.1,147-2.png,2,2
147,a man cooking potatoes,147_a man cooking potatoes_3.png,SD2.1,147-3.png,2,2
147,a man cooking potatoes,147_a man cooking potatoes_4.png,SD2.1,147-4.png,1,1
148,a girl sleeping,148_a girl sleeping_0.png,SD2.1,148-0.png,1,1
148,a girl sleeping,148_a girl sleeping_1.png,SD2.1,148-1.png,0,0
148,a girl sleeping,148_a girl sleeping_2.png,SD2.1,148-2.png,1,1
148,a girl sleeping,148_a girl sleeping_3.png,SD2.1,148-3.png,2,2
148,a girl sleeping,148_a girl sleeping_4.png,SD2.1,148-4.png,1,1
149,a girl and a man,149_a girl and a man_0.png,SD2.1,149-0.png,0,0
149,a girl and a man,149_a girl and a man_1.png,SD2.1,149-1.png,1,1
149,a girl and a man,149_a girl and a man_2.png,SD2.1,149-2.png,0,0
149,a girl and a man,149_a girl and a man_3.png,SD2.1,149-3.png,2,2
149,a girl and a man,149_a girl and a man_4.png,SD2.1,149-4.png,0,0
150,a baby girl with red hair and an old man with white hair,150_a baby girl with red hair and an old man with white hair_0.png,SD2.1,150-0.png,4,4
150,a baby girl with red hair and an old man with white hair,150_a baby girl with red hair and an old man with white hair_1.png,SD2.1,150-1.png,2,2
150,a baby girl with red hair and an old man with white hair,150_a baby girl with red hair and an old man with white hair_2.png,SD2.1,150-2.png,0,0
150,a baby girl with red hair and an old man with white hair,150_a baby girl with red hair and an old man with white hair_3.png,SD2.1,150-3.png,1,1
150,a baby girl with red hair and an old man with white hair,150_a baby girl with red hair and an old man with white hair_4.png,SD2.1,150-4.png,3,3
151,a girl with red hair sleeping on a couch,151_a girl with red hair sleeping on a couch_0.png,SD2.1,151-0.png,1,1
151,a girl with red hair sleeping on a couch,151_a girl with red hair sleeping on a couch_1.png,SD2.1,151-1.png,3,3
151,a girl with red hair sleeping on a couch,151_a girl with red hair sleeping on a couch_2.png,SD2.1,151-2.png,4,4
151,a girl with red hair sleeping on a couch,151_a girl with red hair sleeping on a couch_3.png,SD2.1,151-3.png,0,0
151,a girl with red hair sleeping on a couch,151_a girl with red hair sleeping on a couch_4.png,SD2.1,151-4.png,2,2
152,an old man with white hair,152_an old man with white hair_0.png,SD2.1,152-0.png,0,0
152,an old man with white hair,152_an old man with white hair_1.png,SD2.1,152-1.png,0,0
152,an old man with white hair,152_an old man with white hair_2.png,SD2.1,152-2.png,0,0
152,an old man with white hair,152_an old man with white hair_3.png,SD2.1,152-3.png,0,0
152,an old man with white hair,152_an old man with white hair_4.png,SD2.1,152-4.png,0,0
153,an old man cooking potatoes,153_an old man cooking potatoes_0.png,SD2.1,153-0.png,2,2
153,an old man cooking potatoes,153_an old man cooking potatoes_1.png,SD2.1,153-1.png,2,2
153,an old man cooking potatoes,153_an old man cooking potatoes_2.png,SD2.1,153-2.png,0,0
153,an old man cooking potatoes,153_an old man cooking potatoes_3.png,SD2.1,153-3.png,1,1
153,an old man cooking potatoes,153_an old man cooking potatoes_4.png,SD2.1,153-4.png,0,0
154,a girl with red hair and a man with white hair,154_a girl with red hair and a man with white hair_0.png,SD2.1,154-0.png,1,1
154,a girl with red hair and a man with white hair,154_a girl with red hair and a man with white hair_1.png,SD2.1,154-1.png,0,0
154,a girl with red hair and a man with white hair,154_a girl with red hair and a man with white hair_2.png,SD2.1,154-2.png,2,2
154,a girl with red hair and a man with white hair,154_a girl with red hair and a man with white hair_3.png,SD2.1,154-3.png,4,4
154,a girl with red hair and a man with white hair,154_a girl with red hair and a man with white hair_4.png,SD2.1,154-4.png,3,3
155,an old man with white hair cooking potatoes,155_an old man with white hair cooking potatoes_0.png,SD2.1,155-0.png,1,1
155,an old man with white hair cooking potatoes,155_an old man with white hair cooking potatoes_1.png,SD2.1,155-1.png,1,1
155,an old man with white hair cooking potatoes,155_an old man with white hair cooking potatoes_2.png,SD2.1,155-2.png,1,1
155,an old man with white hair cooking potatoes,155_an old man with white hair cooking potatoes_3.png,SD2.1,155-3.png,1,1
155,an old man with white hair cooking potatoes,155_an old man with white hair cooking potatoes_4.png,SD2.1,155-4.png,0,0
156,a girl sleeping on a couch,156_a girl sleeping on a couch_0.png,SD2.1,156-0.png,1,1
156,a girl sleeping on a couch,156_a girl sleeping on a couch_1.png,SD2.1,156-1.png,0,0
156,a girl sleeping on a couch,156_a girl sleeping on a couch_2.png,SD2.1,156-2.png,3,3
156,a girl sleeping on a couch,156_a girl sleeping on a couch_3.png,SD2.1,156-3.png,2,2
156,a girl sleeping on a couch,156_a girl sleeping on a couch_4.png,SD2.1,156-4.png,0,0
157,a man with white hair cooking potatoes,157_a man with white hair cooking potatoes_0.png,SD2.1,157-0.png,0,0
157,a man with white hair cooking potatoes,157_a man with white hair cooking potatoes_1.png,SD2.1,157-1.png,0,0
157,a man with white hair cooking potatoes,157_a man with white hair cooking potatoes_2.png,SD2.1,157-2.png,1,1
157,a man with white hair cooking potatoes,157_a man with white hair cooking potatoes_3.png,SD2.1,157-3.png,1,1
157,a man with white hair cooking potatoes,157_a man with white hair cooking potatoes_4.png,SD2.1,157-4.png,0,0
158,a man with white hair,158_a man with white hair_0.png,SD2.1,158-0.png,0,0
158,a man with white hair,158_a man with white hair_1.png,SD2.1,158-1.png,0,0
158,a man with white hair,158_a man with white hair_2.png,SD2.1,158-2.png,0,0
158,a man with white hair,158_a man with white hair_3.png,SD2.1,158-3.png,0,0
158,a man with white hair,158_a man with white hair_4.png,SD2.1,158-4.png,0,0
159,a man cooking,159_a man cooking_0.png,SD2.1,159-0.png,1,1
159,a man cooking,159_a man cooking_1.png,SD2.1,159-1.png,0,0
159,a man cooking,159_a man cooking_2.png,SD2.1,159-2.png,0,0
159,a man cooking,159_a man cooking_3.png,SD2.1,159-3.png,1,1
159,a man cooking,159_a man cooking_4.png,SD2.1,159-4.png,0,0
160,a girl,160_a girl_0.png,SD2.1,160-0.png,1,1
160,a girl,160_a girl_1.png,SD2.1,160-1.png,0,0
160,a girl,160_a girl_2.png,SD2.1,160-2.png,1,1
160,a girl,160_a girl_3.png,SD2.1,160-3.png,1,1
160,a girl,160_a girl_4.png,SD2.1,160-4.png,0,0
161,a girl with red hair sleeping on a couch and a man with white hair cooking potatoes,161_a girl with red hair sleeping on a couch and a man with white hair cooking potatoes_0.png,SD2.1,161-0.png,2,2
161,a girl with red hair sleeping on a couch and a man with white hair cooking potatoes,161_a girl with red hair sleeping on a couch and a man with white hair cooking potatoes_1.png,SD2.1,161-1.png,2,2
161,a girl with red hair sleeping on a couch and a man with white hair cooking potatoes,161_a girl with red hair sleeping on a couch and a man with white hair cooking potatoes_2.png,SD2.1,161-2.png,2,2
161,a girl with red hair sleeping on a couch and a man with white hair cooking potatoes,161_a girl with red hair sleeping on a couch and a man with white hair cooking potatoes_3.png,SD2.1,161-3.png,2,2
161,a girl with red hair sleeping on a couch and a man with white hair cooking potatoes,161_a girl with red hair sleeping on a couch and a man with white hair cooking potatoes_4.png,SD2.1,161-4.png,2,2
162,a baby girl sleeping on a couch and an old man cooking potatoes,162_a baby girl sleeping on a couch and an old man cooking potatoes_0.png,SD2.1,162-0.png,2,2
162,a baby girl sleeping on a couch and an old man cooking potatoes,162_a baby girl sleeping on a couch and an old man cooking potatoes_1.png,SD2.1,162-1.png,2,2
162,a baby girl sleeping on a couch and an old man cooking potatoes,162_a baby girl sleeping on a couch and an old man cooking potatoes_2.png,SD2.1,162-2.png,2,2
162,a baby girl sleeping on a couch and an old man cooking potatoes,162_a baby girl sleeping on a couch and an old man cooking potatoes_3.png,SD2.1,162-3.png,2,2
162,a baby girl sleeping on a couch and an old man cooking potatoes,162_a baby girl sleeping on a couch and an old man cooking potatoes_4.png,SD2.1,162-4.png,2,2
163,a baby girl with red hair,163_a baby girl with red hair_0.png,SD2.1,163-0.png,0,0
163,a baby girl with red hair,163_a baby girl with red hair_1.png,SD2.1,163-1.png,0,0
163,a baby girl with red hair,163_a baby girl with red hair_2.png,SD2.1,163-2.png,0,0
163,a baby girl with red hair,163_a baby girl with red hair_3.png,SD2.1,163-3.png,1,1
163,a baby girl with red hair,163_a baby girl with red hair_4.png,SD2.1,163-4.png,1,1
164,a baby girl sleeping and an old man cooking,164_a baby girl sleeping and an old man cooking_0.png,SD2.1,164-0.png,2,2
164,a baby girl sleeping and an old man cooking,164_a baby girl sleeping and an old man cooking_1.png,SD2.1,164-1.png,1,1
164,a baby girl sleeping and an old man cooking,164_a baby girl sleeping and an old man cooking_2.png,SD2.1,164-2.png,2,2
164,a baby girl sleeping and an old man cooking,164_a baby girl sleeping and an old man cooking_3.png,SD2.1,164-3.png,2,2
164,a baby girl sleeping and an old man cooking,164_a baby girl sleeping and an old man cooking_4.png,SD2.1,164-4.png,2,2
165,a photo of a cat reading,165_a photo of a cat reading_0.png,SD2.1,165-0.png,0,0
165,a photo of a cat reading,165_a photo of a cat reading_1.png,SD2.1,165-1.png,0,0
165,a photo of a cat reading,165_a photo of a cat reading_2.png,SD2.1,165-2.png,2,2
165,a photo of a cat reading,165_a photo of a cat reading_3.png,SD2.1,165-3.png,1,1
165,a photo of a cat reading,165_a photo of a cat reading_4.png,SD2.1,165-4.png,0,0
166,a photo of a cat reading a book,166_a photo of a cat reading a book_0.png,SD2.1,166-0.png,0,0
166,a photo of a cat reading a book,166_a photo of a cat reading a book_1.png,SD2.1,166-1.png,0,0
166,a photo of a cat reading a book,166_a photo of a cat reading a book_2.png,SD2.1,166-2.png,2,2
166,a photo of a cat reading a book,166_a photo of a cat reading a book_3.png,SD2.1,166-3.png,1,1
166,a photo of a cat reading a book,166_a photo of a cat reading a book_4.png,SD2.1,166-4.png,0,0
167,a photo of a dog with blue eyes,167_a photo of a dog with blue eyes_0.png,SD2.1,167-0.png,0,0
167,a photo of a dog with blue eyes,167_a photo of a dog with blue eyes_1.png,SD2.1,167-1.png,0,0
167,a photo of a dog with blue eyes,167_a photo of a dog with blue eyes_2.png,SD2.1,167-2.png,0,0
167,a photo of a dog with blue eyes,167_a photo of a dog with blue eyes_3.png,SD2.1,167-3.png,0,0
167,a photo of a dog with blue eyes,167_a photo of a dog with blue eyes_4.png,SD2.1,167-4.png,0,0
168,a photo of a white dog with blue eyes,168_a photo of a white dog with blue eyes_0.png,SD2.1,168-0.png,0,0
168,a photo of a white dog with blue eyes,168_a photo of a white dog with blue eyes_1.png,SD2.1,168-1.png,0,0
168,a photo of a white dog with blue eyes,168_a photo of a white dog with blue eyes_2.png,SD2.1,168-2.png,0,0
168,a photo of a white dog with blue eyes,168_a photo of a white dog with blue eyes_3.png,SD2.1,168-3.png,0,0
168,a photo of a white dog with blue eyes,168_a photo of a white dog with blue eyes_4.png,SD2.1,168-4.png,0,0
169,a photo of a white dog playing soccer,169_a photo of a white dog playing soccer_0.png,SD2.1,169-0.png,0,0
169,a photo of a white dog playing soccer,169_a photo of a white dog playing soccer_1.png,SD2.1,169-1.png,0,0
169,a photo of a white dog playing soccer,169_a photo of a white dog playing soccer_2.png,SD2.1,169-2.png,0,0
169,a photo of a white dog playing soccer,169_a photo of a white dog playing soccer_3.png,SD2.1,169-3.png,1,1
169,a photo of a white dog playing soccer,169_a photo of a white dog playing soccer_4.png,SD2.1,169-4.png,0,0
170,a photo of a dog playing soccer,170_a photo of a dog playing soccer_0.png,SD2.1,170-0.png,3,3
170,a photo of a dog playing soccer,170_a photo of a dog playing soccer_1.png,SD2.1,170-1.png,0,0
170,a photo of a dog playing soccer,170_a photo of a dog playing soccer_2.png,SD2.1,170-2.png,4,4
170,a photo of a dog playing soccer,170_a photo of a dog playing soccer_3.png,SD2.1,170-3.png,2,2
170,a photo of a dog playing soccer,170_a photo of a dog playing soccer_4.png,SD2.1,170-4.png,1,1
171,a photo of a dog,171_a photo of a dog_0.png,SD2.1,171-0.png,0,0
171,a photo of a dog,171_a photo of a dog_1.png,SD2.1,171-1.png,1,1
171,a photo of a dog,171_a photo of a dog_2.png,SD2.1,171-2.png,0,0
171,a photo of a dog,171_a photo of a dog_3.png,SD2.1,171-3.png,0,0
171,a photo of a dog,171_a photo of a dog_4.png,SD2.1,171-4.png,0,0
172,a photo of a dog playing,172_a photo of a dog playing_0.png,SD2.1,172-0.png,0,0
172,a photo of a dog playing,172_a photo of a dog playing_1.png,SD2.1,172-1.png,0,0
172,a photo of a dog playing,172_a photo of a dog playing_2.png,SD2.1,172-2.png,0,0
172,a photo of a dog playing,172_a photo of a dog playing_3.png,SD2.1,172-3.png,1,1
172,a photo of a dog playing,172_a photo of a dog playing_4.png,SD2.1,172-4.png,0,0
173,a photo of a dog with blue eyes playing soccer,173_a photo of a dog with blue eyes playing soccer_0.png,SD2.1,173-0.png,1,1
173,a photo of a dog with blue eyes playing soccer,173_a photo of a dog with blue eyes playing soccer_1.png,SD2.1,173-1.png,1,1
173,a photo of a dog with blue eyes playing soccer,173_a photo of a dog with blue eyes playing soccer_2.png,SD2.1,173-2.png,1,1
173,a photo of a dog with blue eyes playing soccer,173_a photo of a dog with blue eyes playing soccer_3.png,SD2.1,173-3.png,1,1
173,a photo of a dog with blue eyes playing soccer,173_a photo of a dog with blue eyes playing soccer_4.png,SD2.1,173-4.png,0,0
174,a photo of a white dog,174_a photo of a white dog_0.png,SD2.1,174-0.png,0,0
174,a photo of a white dog,174_a photo of a white dog_1.png,SD2.1,174-1.png,0,0
174,a photo of a white dog,174_a photo of a white dog_2.png,SD2.1,174-2.png,0,0
174,a photo of a white dog,174_a photo of a white dog_3.png,SD2.1,174-3.png,0,0
174,a photo of a white dog,174_a photo of a white dog_4.png,SD2.1,174-4.png,0,0
175,a photo of a white dog with blue eyes playing soccer,175_a photo of a white dog with blue eyes playing soccer_0.png,SD2.1,175-0.png,0,0
175,a photo of a white dog with blue eyes playing soccer,175_a photo of a white dog with blue eyes playing soccer_1.png,SD2.1,175-1.png,1,1
175,a photo of a white dog with blue eyes playing soccer,175_a photo of a white dog with blue eyes playing soccer_2.png,SD2.1,175-2.png,1,1
175,a photo of a white dog with blue eyes playing soccer,175_a photo of a white dog with blue eyes playing soccer_3.png,SD2.1,175-3.png,2,2
175,a photo of a white dog with blue eyes playing soccer,175_a photo of a white dog with blue eyes playing soccer_4.png,SD2.1,175-4.png,0,0
176,A squirrel standing on a bed.,176_A squirrel standing on a bed._0.png,SD2.1,176-0.png,0,0
176,A squirrel standing on a bed.,176_A squirrel standing on a bed._1.png,SD2.1,176-1.png,0,0
176,A squirrel standing on a bed.,176_A squirrel standing on a bed._2.png,SD2.1,176-2.png,0,0
176,A squirrel standing on a bed.,176_A squirrel standing on a bed._3.png,SD2.1,176-3.png,0,0
176,A squirrel standing on a bed.,176_A squirrel standing on a bed._4.png,SD2.1,176-4.png,1,1
177,A cat standing on a table.,177_A cat standing on a table._0.png,SD2.1,177-0.png,0,0
177,A cat standing on a table.,177_A cat standing on a table._1.png,SD2.1,177-1.png,1,1
177,A cat standing on a table.,177_A cat standing on a table._2.png,SD2.1,177-2.png,0,0
177,A cat standing on a table.,177_A cat standing on a table._3.png,SD2.1,177-3.png,2,2
177,A cat standing on a table.,177_A cat standing on a table._4.png,SD2.1,177-4.png,0,0
178,An elephant standing on a table.,178_An elephant standing on a table._0.png,SD2.1,178-0.png,1,1
178,An elephant standing on a table.,178_An elephant standing on a table._1.png,SD2.1,178-1.png,1,1
178,An elephant standing on a table.,178_An elephant standing on a table._2.png,SD2.1,178-2.png,1,1
178,An elephant standing on a table.,178_An elephant standing on a table._3.png,SD2.1,178-3.png,1,1
178,An elephant standing on a table.,178_An elephant standing on a table._4.png,SD2.1,178-4.png,0,0
179,A squirrel standing on a chair.,179_A squirrel standing on a chair._0.png,SD2.1,179-0.png,0,0
179,A squirrel standing on a chair.,179_A squirrel standing on a chair._1.png,SD2.1,179-1.png,0,0
