id,image_id,blip1_dsg,fuyu_dsg,instruct_blip_dsg,llava-alt_dsg,llava_dsg,mplug_dsg,blip1_tifa,fuyu_tifa,instruct_blip_tifa,llava-alt_tifa,llava_tifa,mplug_tifa,alignscore,blipscore,clipscore,gpt4v_tifa,gpt4v_dsg
127,0,1,0,1,1,1,1,0.909090909,0.636363636,1,1,0.909090909,0.818181818,0.77,0.23,0.76,0.727272727,1
127,1,0.666666667,0.555555556,0.666666667,0.777777778,0.666666667,0.666666667,0.727272727,0.727272727,0.454545455,0.727272727,0.363636364,0.818181818,0.63,0.32,0.52,0.545454545,0.777777778
127,2,0.555555556,0.555555556,0.555555556,0.666666667,0.333333333,0.777777778,0.454545455,0.545454545,0.454545455,0.545454545,0.272727273,0.727272727,0.47,-0.27,0.42,0.181818182,0.444444444
127,3,0.777777778,1,0.888888889,0.777777778,0.777777778,0.777777778,0.636363636,0.363636364,0.636363636,0.727272727,0.636363636,0.636363636,0.45,-0.32,0.46,0.545454545,0.777777778
127,4,0.555555556,0.333333333,0.444444444,0.444444444,0,0.666666667,0.545454545,0.363636364,0.454545455,0.545454545,0.181818182,0.636363636,0.52,-0.02,0.4,0.363636364,0.333333333
127,5,0.111111111,0.222222222,0.111111111,0.222222222,0.111111111,0.111111111,0.272727273,0.363636364,0.181818182,0.363636364,0.181818182,0.181818182,0.36,0.02,0.43,0.090909091,0.111111111
128,0,1,0.333333333,1,1,1,1,0.846153846,0.615384615,0.923076923,1,1,0.769230769,0.75,-0.42,0.61,0.538461538,1
128,1,0.666666667,0.333333333,0.666666667,0.833333333,0.833333333,0.833333333,0.615384615,0.461538462,0.615384615,0.692307692,0.692307692,0.769230769,0.68,0.02,0.53,0.538461538,1
128,2,0.833333333,0.166666667,0.333333333,0.833333333,0.833333333,0.833333333,0.769230769,0.461538462,0.692307692,0.846153846,0.692307692,0.769230769,0.64,-0.35,0.48,0.384615385,0.666666667
128,3,0.833333333,0.166666667,0.666666667,0.666666667,0.666666667,0.666666667,0.846153846,0.615384615,0.769230769,0.692307692,0.769230769,0.769230769,0.6,-0.64,0.47,0.384615385,0.666666667
128,4,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.615384615,0.692307692,0.615384615,0.846153846,0.615384615,0.846153846,0.74,0.08,0.65,0.307692308,0.333333333
128,5,0,0,0,0,0,0,0.461538462,0.307692308,0.384615385,0.538461538,0.384615385,0.538461538,0.42,0.49,0.36,0,0
129,0,1,0.8,0.2,0.8,0.8,1,0.875,0.5,0.5,0.75,0.625,0.5,0.59,-0.56,0.54,0.5,1
129,1,0.8,0.4,0.2,0.2,0.2,0.4,1,0.5,0.625,0.875,0.75,0.75,0.34,0.87,0.19,0.375,0.4
129,2,1,0.8,0.4,0.4,0,0.2,0.875,0.5,0.5,0.5,0.375,0.625,0.65,0.17,0.51,0.25,0.4
129,3,0.4,0.8,0.4,1,0.4,1,0.875,0.625,0.75,0.75,0.625,0.75,0.57,-0.16,0.56,0.25,0.4
129,4,0.8,0.4,0.8,1,0.8,1,0.625,0.25,0.625,1,0.625,0.75,0.55,0.29,0.46,0.375,0.8
129,5,0.4,0.4,0,0,0,0.4,0.75,0.25,0.375,0.5,0.375,0.75,0.43,0.67,0.36,0,0.2
130,0,1,1,0.833333333,1,0.166666667,1,1,0.625,0.875,0.875,0.625,1,0.73,0.21,0.67,0.5,1
130,1,0.166666667,0.666666667,0.166666667,0.666666667,0.5,0.666666667,0.75,0.75,0.5,0.75,0.75,1,0.61,1.05,0.64,0.375,0.5
130,2,0.5,1,0.166666667,0.5,0.5,0.666666667,0.875,0.875,0.75,0.75,0.75,0.75,0.61,0.69,0.51,0.375,0.5
130,3,0.833333333,0.166666667,0.833333333,0.833333333,0.666666667,0.833333333,0.875,0.625,0.875,0.75,0.625,0.875,0.56,0.68,0.49,0.5,0.833333333
130,4,0.833333333,0.166666667,0.833333333,0.833333333,0.833333333,0.833333333,0.875,0.625,0.875,0.75,0.875,0.875,0.56,0.12,0.49,0.375,0.166666667
130,5,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.666666667,0.625,0.5,0.625,0.5,0.625,0.625,0.53,-0.04,0.45,0.25,0.166666667
131,0,1,0.2,1,1,1,1,0.714285714,0.571428571,1,1,1,1,0.76,0.21,0.58,0.571428571,1
131,1,0.6,0,1,1,0.8,1,0.714285714,0.571428571,0.714285714,1,1,1,0.66,0.24,0.56,0.428571429,0.6
131,2,0.4,0,0.4,0.4,0.4,0.8,0.571428571,0.571428571,0.571428571,0.714285714,0.571428571,0.571428571,0.57,0.27,0.53,0.285714286,0.4
131,3,0.6,0.2,0.6,0.6,0.2,0.6,0.285714286,0.571428571,0.428571429,0.571428571,0.571428571,0.857142857,0.52,0.07,0.47,0.285714286,0.6
131,4,0.6,0,0.6,0.6,0.4,0.6,0.428571429,0.428571429,0.428571429,0.857142857,0.714285714,0.571428571,0.54,0.12,0.5,0.285714286,0.6
131,5,0.6,0,0.6,0.6,0.4,0.6,0.428571429,0.428571429,0.571428571,0.714285714,0.428571429,0.428571429,0.6,0.2,0.44,0.285714286,0.6
132,0,1,1,1,1,1,1,1,1,0.9,0.9,0.9,0.9,0.77,-0.04,0.72,0.5,0.833333333
132,1,1,1,0.666666667,0.833333333,0.833333333,1,0.7,0.7,0.7,0.8,0.7,0.9,0.59,-0.66,0.58,0.3,0.666666667
132,2,1,0.5,0.666666667,1,1,1,0.7,0.6,0.8,0.9,0.7,0.9,0.56,0.62,0.47,0.2,0.333333333
132,3,0.666666667,0.833333333,0.666666667,0.833333333,0.833333333,0.666666667,0.5,0.6,0.5,0.6,0.6,0.7,0.5,-0.41,0.52,0.3,0.666666667
132,4,0.666666667,0.5,0.666666667,1,1,1,0.8,0.4,0.8,0.9,0.9,0.8,0.42,-0.03,0.39,0.4,0.5
132,5,1,1,0.833333333,1,0.833333333,1,0.9,0.5,0.7,0.8,0.7,0.9,0.47,-0.01,0.46,0.5,0.666666667
133,0,0.8,0.8,0.8,0.8,0.8,0.8,0.714285714,0.428571429,0.714285714,0.714285714,0.714285714,0.714285714,0.52,-0.25,0.56,0.428571429,0.8
133,1,0.8,0.8,0.6,0.6,0.6,0.6,0.714285714,0.714285714,0.714285714,0.571428571,0.571428571,0.714285714,0.68,-0.45,0.54,0.285714286,0.6
133,2,0.8,0.8,0.8,0.8,0.8,0.8,0.857142857,0.571428571,1,0.857142857,0.857142857,1,0.74,-0.31,0.61,0.428571429,0.8
133,3,0.4,0.4,0.2,0.6,0.4,0.8,0.428571429,0.428571429,0.428571429,0.714285714,0.571428571,0.857142857,0.67,0.13,0.51,0.285714286,0.4
133,4,0.4,0.6,0.4,0.4,0.2,0.6,0.285714286,0.285714286,0.285714286,0.571428571,0.285714286,0.571428571,0.37,0.42,0.29,0.857142857,0.8
133,5,0.8,0.8,0.8,0.8,0.8,0.8,0.857142857,0.428571429,0.857142857,0.714285714,0.714285714,0.714285714,0.57,-0.78,0.47,0.428571429,0.8
134,0,0.833333333,1,1,1,0.833333333,1,1,0.75,0.875,0.875,0.875,0.875,0.68,0.45,0.56,0.375,0.833333333
134,1,0.333333333,1,0.333333333,0.333333333,0.333333333,0.333333333,0.5,0.625,0.5,0.375,0.375,0.5,0.63,-0.92,0.64,0.125,0.166666667
134,2,0.333333333,1,0.333333333,0.333333333,0.333333333,0.333333333,0.375,0.625,0.375,0.5,0.5,0.5,0.59,0.17,0.54,0.125,0.333333333
134,3,0.666666667,1,0.5,0.333333333,0.5,0.5,0.75,0.75,0.875,0.625,0.625,0.375,0.56,0.6,0.5,0.25,0.333333333
134,4,1,1,0.833333333,1,0.833333333,1,1,0.75,0.875,0.75,0.875,0.875,0.69,0.22,0.49,0.375,0.666666667
134,5,0.833333333,0.333333333,0.833333333,0.333333333,1,1,1,0.625,0.75,0.875,0.625,0.75,0.6,0.4,0.63,0.375,0.666666667
135,0,0.75,0.25,0.125,1,0.375,0.5,0.571428571,0.285714286,0.428571429,0.857142857,0.714285714,0.857142857,0.69,-0.03,0.62,0.285714286,0.5
135,1,1,0,0.5,0.875,0.125,0.875,0.714285714,0.142857143,0.571428571,0.857142857,0.571428571,0.714285714,0.6,-0.21,0.57,0.428571429,0.75
135,2,0.375,0.75,0,0.625,0.25,0.75,0.428571429,0.428571429,0.142857143,0.571428571,0.428571429,0.714285714,0.58,-0.07,0.56,0.142857143,0.25
135,3,0.5,0.625,0.25,0.25,0.25,0.875,0.571428571,0.571428571,0.571428571,0.571428571,0.428571429,0.714285714,0.54,0.13,0.49,0.285714286,0.5
135,4,0.375,0.625,0,0.25,0,0.5,0.571428571,0.428571429,0.285714286,0.285714286,0.428571429,0.571428571,0.45,-0.05,0.34,0.142857143,0.25
135,5,0.25,0.5,0,0.25,0,0.5,0.285714286,0.285714286,0.285714286,0,0.285714286,0.571428571,0.49,-0.26,0.33,0.142857143,0.25
136,0,0.5,1,0.5,0.5,0.5,0.5,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.51,0.23,0.52,0.333333333,0.5
136,1,1,1,1,1,1,0.5,1,0.5,1,1,1,1,0.75,0.12,0.81,0.666666667,1
136,2,1,1,1,1,0.5,1,1,0.666666667,1,1,1,1,0.71,0.35,0.86,0.666666667,1
136,3,1,1,1,1,0.5,1,1,0.333333333,0.833333333,1,1,1,0.79,0.53,0.81,0.5,0.5
136,4,0.5,1,0.5,0.5,0.5,0.5,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.54,0.45,0.6,0.333333333,0.5
137,0,1,0.5,1,1,0.666666667,1,0.777777778,0.444444444,0.555555556,0.777777778,0.777777778,0.666666667,0.64,0.54,0.67,0.555555556,1
137,1,1,0.833333333,0.666666667,1,0.666666667,0.666666667,0.888888889,0.555555556,0.666666667,0.777777778,0.777777778,0.888888889,0.68,0.82,0.6,0.555555556,1
137,2,1,0.833333333,1,1,1,1,0.777777778,0.444444444,0.777777778,0.777777778,0.777777778,0.777777778,0.63,0.4,0.48,0.555555556,1
137,3,1,0.833333333,1,1,1,1,1,0.777777778,0.888888889,1,1,1,0.87,0.39,0.71,0.555555556,1
138,0,0.75,0.25,0.75,1,0.75,1,0.5,0.5,0.625,0.75,0.625,0.875,0.85,0.28,0.5,0.375,0.75
138,1,1,0.75,1,1,1,1,0.875,0.625,0.875,0.875,0.75,0.875,0.88,0.44,0.64,0.5,1
138,2,0.5,0.5,0.5,0.5,0.5,0.5,0.625,0.625,0.625,0.875,0.75,0.625,0.67,0.11,0.56,0.25,0.5
138,3,1,0.75,1,1,1,1,0.875,0.5,0.875,0.875,1,1,0.82,-0.01,0.61,0.5,1
138,4,1,0.5,1,1,1,0.75,0.75,0.5,0.875,0.875,0.875,0.875,0.87,0.63,0.57,0.5,1
139,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333,0.5,0.5,0.5,0.5,0.56,0.34,0.52,0.333333333,0.5
139,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.333333333,0.5,0.5,0.5,0.5,0.5,-0.32,0.45,0.333333333,0.5
139,2,1,1,1,1,1,0.5,1,0.5,1,1,1,1,0.79,-0.04,0.84,0.666666667,1
139,3,0.5,1,0.5,0.5,0.5,0.5,0.666666667,0.333333333,0.666666667,0.5,0.5,0.666666667,0.79,-0.06,0.74,0.333333333,0
139,4,0,1,0,0,0,0,0.5,0.333333333,0.5,0.5,0.5,0.5,0.69,0.48,0.51,0.333333333,0
140,0,1,1,1,1,1,1,1,1,1,1,0.875,0.875,0.83,0.71,0.71,0.5,1
140,1,0.5,1,0.5,0.5,0.5,0.5,0.875,0.75,0.5,0.5,0.625,0.375,0.57,0.26,0.61,0.25,0.75
140,2,1,1,0.75,0.75,0.5,0.5,0.875,0.75,0.75,0.625,0.75,0.625,0.74,0.28,0.75,0.375,0.5
140,3,0.5,1,0.5,0.5,0.5,0.5,0.625,0.75,0.75,0.625,0.5,0.625,0.61,0.32,0.57,0.25,0.5
140,4,0.5,1,0.5,0.75,0.5,0.5,0.625,0.625,0.625,0.625,0.625,0.5,0.65,0.13,0.63,0.25,0.5
141,0,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.4,0.5,0.7,0.5,0.5,0.55,-0.98,0.42,0.2,0.4
141,1,0.4,0.2,0.4,0.4,0.4,0.4,0.6,0.3,0.6,0.5,0.6,0.6,0.69,-0.07,0.43,0.2,0.4
141,2,1,1,1,1,1,1,0.9,0.7,0.9,0.8,0.8,0.7,0.85,0.22,0.65,0.5,1
141,3,1,0,0.8,1,0.8,1,0.9,0.5,0.8,0.8,0.9,0.7,0.81,0.54,0.62,0.5,1
141,4,1,0.2,0.4,0.4,0.4,0.4,0.9,0.5,0.5,0.7,0.5,0.6,0.61,0.03,0.44,0.4,0.4
142,0,1,1,1,1,1,1,1,0.75,1,1,1,1,0.78,-0.05,0.69,0.5,1
142,1,1,1,1,1,1,1,0.875,1,1,1,0.875,1,0.82,-0.28,0.79,0.5,1
142,2,1,1,1,1,0.75,1,1,0.625,0.875,1,0.75,1,0.79,0.25,0.69,0.375,1
142,3,1,0.5,1,1,1,0.75,1,0.625,1,1,1,1,0.74,0.08,0.74,0.5,1
142,4,1,0.75,1,1,1,1,1,0.625,1,1,0.875,1,0.91,-0.51,0.81,0.5,1
143,0,0.333333333,1,0.333333333,0.666666667,0.333333333,0.333333333,0.444444444,0.555555556,0.444444444,0.444444444,0.444444444,0.444444444,0.64,-0.02,0.57,0.222222222,0.333333333
143,1,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,0.555555556,0.666666667,0.444444444,0.444444444,0.444444444,0.555555556,0.58,0.06,0.56,0.222222222,0.333333333
143,2,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.444444444,0.333333333,0.333333333,0.444444444,0.333333333,0.666666667,0.74,-0.11,0.67,0.333333333,0.333333333
143,3,1,0.666666667,0.333333333,0.666666667,0.333333333,0.333333333,0.444444444,0.222222222,0.111111111,0.555555556,0.444444444,0.444444444,0.73,-0.45,0.63,0.111111111,0
143,4,0,0.333333333,0,0,0,0,0.222222222,0.222222222,0.222222222,0.333333333,0.222222222,0.333333333,0.72,0.14,0.66,0,0
144,0,0.5,1,0.5,0.5,0.5,0.5,0.666666667,0.666666667,0.5,0.333333333,0.166666667,0.5,0.7,0.3,0.56,0.166666667,0.5
144,1,0,1,0.5,0.5,0.5,0.5,0.666666667,0.666666667,0.666666667,0.166666667,0.166666667,0.333333333,0.64,0.44,0.46,0.166666667,0
144,2,0.5,1,0.5,0.5,0.5,1,0.5,0.666666667,0.5,0.333333333,0.333333333,0.833333333,0.59,0.77,0.53,0.166666667,0
144,3,0.5,1,1,0.5,0.5,1,0.833333333,1,1,0.833333333,0.833333333,0.833333333,0.74,0.43,0.75,0.5,1
145,0,1,1,1,1,0.666666667,1,1,0.666666667,1,0.75,0.666666667,0.916666667,0.82,0.37,0.66,0.583333333,1
145,1,0.833333333,0.666666667,0.833333333,0.833333333,0.5,0.5,0.833333333,0.75,0.75,0.583333333,0.666666667,0.75,0.63,0.13,0.6,0.416666667,0.833333333
145,2,0.833333333,0.833333333,0.833333333,0.5,0.5,0.666666667,0.833333333,0.666666667,0.916666667,0.666666667,0.583333333,0.916666667,0.68,0.06,0.64,0.5,0.833333333
145,3,0.5,0.666666667,0.5,0.5,0.5,0.666666667,0.75,0.5,0.75,0.666666667,0.666666667,0.833333333,0.7,0.13,0.63,0.333333333,0.5
145,4,1,0.666666667,1,1,0.833333333,0.833333333,0.916666667,0.5,0.916666667,0.75,0.666666667,1,0.76,0.35,0.64,0.5,0.833333333
146,0,0.6,0.6,0.6,0.6,0.6,0.6,0.714285714,0.571428571,0.714285714,0.428571429,0.428571429,0.428571429,0.48,0,0.55,0.428571429,0.8
146,1,0.6,0.6,0.6,0.6,0.8,0.6,0.571428571,0.428571429,0.571428571,0.428571429,0.571428571,0.571428571,0.37,0.15,0.44,0.428571429,0.8
146,2,0.6,0.6,0.6,0.6,0.6,0.6,0.571428571,0.285714286,0.571428571,0.428571429,0.428571429,0.428571429,0.42,-0.19,0.46,0.428571429,0.8
146,3,0.6,0.6,0.6,0.6,0.6,0.6,0.571428571,0.428571429,0.571428571,0.571428571,0.571428571,0.428571429,0.45,-0.27,0.49,0.428571429,0.8
146,4,0.6,0.4,0.6,0.6,0.2,0.6,0.571428571,0.571428571,0.571428571,0.428571429,0.428571429,0.428571429,0.41,0.14,0.4,0.428571429,0.8
146,5,0.6,1,0.8,1,0.6,0.6,0.285714286,0.285714286,0.428571429,0.428571429,0.428571429,0.428571429,0.6,-0.06,0.56,0.285714286,0.6
146,6,0.8,0.8,0.8,0.8,0.8,0.8,0.714285714,0.571428571,0.571428571,0.714285714,0.714285714,0.714285714,0.52,-0.14,0.52,0.428571429,0.6
146,7,0.8,0.6,0.8,0.6,0.6,0.6,0.571428571,0.571428571,0.571428571,0.285714286,0.428571429,0.571428571,0.47,-0.38,0.49,0.285714286,0.6
146,8,0.8,0.8,0.6,0.8,0.8,0.8,0.571428571,0.285714286,0.285714286,0.571428571,0.285714286,0.571428571,0.48,0.1,0.48,0.285714286,0.6
146,9,0.6,0.4,0.6,0.6,0.6,0,0.285714286,0.142857143,0.428571429,0.428571429,0.285714286,0.142857143,0.42,0.06,0.47,0.285714286,0.6
146,10,0.4,0,0.4,0.4,0.4,0.4,0.285714286,0.285714286,0.142857143,0.142857143,0.142857143,0.285714286,0.12,0.72,0.1,0.285714286,0.6
146,11,0.4,0.4,0,0.6,0.4,0.4,0.285714286,0.285714286,0.142857143,0.285714286,0.142857143,0.142857143,0.2,0.93,0.09,0.285714286,0.6
146,12,1,0.6,1,1,1,1,1,0.571428571,0.857142857,0.857142857,0.857142857,0.857142857,0.84,-0.64,0.81,0.571428571,1
147,0,0.8,0.4,0.6,0.6,0.3,0.5,0.714285714,0.428571429,0.571428571,0.5,0.357142857,0.5,0.76,0.72,0.54,0.285714286,0.6
147,1,0.4,0.3,0.6,0.7,0.5,0.8,0.785714286,0.357142857,0.714285714,0.571428571,0.571428571,0.642857143,0.74,0.47,0.69,0.428571429,0.8
147,2,0.5,0.1,0.6,0.6,0.6,0.6,0.714285714,0.428571429,0.642857143,0.5,0.571428571,0.5,0.75,0.63,0.61,0.357142857,0.7
147,3,0.7,0.2,0.6,0.7,0.4,0.9,0.714285714,0.357142857,0.642857143,0.571428571,0.571428571,0.642857143,0.9,0.76,0.49,0.428571429,0.3
148,0,0.6,0.8,0.6,1,0.6,1,0.555555556,0.555555556,0.666666667,0.888888889,0.777777778,0.777777778,0.47,0.86,0.58,0.888888889,1
148,1,0.8,0.4,0.6,1,0.6,0.8,0.666666667,0.888888889,0.666666667,0.888888889,0.777777778,0.888888889,0.61,0.43,0.66,0.888888889,0.8
148,2,0.8,0.6,0.8,1,0.8,1,0.777777778,0.888888889,0.888888889,1,0.888888889,1,0.56,1.04,0.68,0.888888889,1
148,3,0.8,0.6,0.8,1,0.8,1,0.777777778,0.666666667,0.888888889,1,0.888888889,1,0.58,0.85,0.66,0.888888889,1
148,4,0.8,1,0.8,1,0.8,0.8,0.777777778,0.888888889,0.888888889,1,0.888888889,1,0.62,0.97,0.74,0.888888889,1
148,5,0.8,1,0.8,1,0.8,1,0.777777778,1,0.888888889,1,0.888888889,1,0.53,0.86,0.69,0.888888889,1
148,6,0.8,0.4,0.8,1,0.8,1,0.777777778,0.888888889,0.888888889,0.888888889,0.888888889,1,0.62,0.31,0.69,0.888888889,1
148,7,0.8,0.2,0.8,1,0.8,0.8,0.666666667,0.555555556,0.777777778,0.888888889,0.777777778,0.777777778,0.68,-0.03,0.8,0.777777778,1
148,8,0.8,1,0.6,1,0.8,0.8,0.666666667,0.666666667,0.555555556,0.888888889,0.777777778,0.777777778,0.74,0.24,0.77,0.777777778,1
148,9,0.8,0.4,0.8,1,0.8,0.8,0.666666667,0.555555556,0.777777778,0.777777778,0.777777778,0.777777778,0.75,-0.1,0.78,0.777777778,1
148,10,0.6,0.6,0.6,0.8,0.8,0.8,0.555555556,0.666666667,0.666666667,0.777777778,0.666666667,0.777777778,0.71,-0.07,0.61,0.777777778,1
148,11,0.8,0.4,0.8,1,1,1,0.666666667,0.777777778,0.888888889,1,0.777777778,0.888888889,0.78,-0.19,0.85,0.777777778,1
148,12,0.8,0.6,0.8,1,1,1,0.666666667,0.888888889,0.666666667,0.888888889,0.777777778,0.777777778,0.71,0.21,0.78,0.777777778,1
148,13,0.6,0.8,0.6,0.8,0.8,1,0.444444444,0.555555556,0.555555556,0.777777778,0.777777778,0.777777778,0.63,0.92,0.6,0.555555556,0.8
148,14,0.4,0.4,0.4,0.6,0.6,0.6,0.333333333,0.444444444,0.444444444,0.555555556,0.555555556,0.555555556,0.39,0.48,0.38,0.555555556,0.6
148,15,0.4,0.4,0.4,0.8,0.6,0.6,0.333333333,0.333333333,0.444444444,0.777777778,0.666666667,0.666666667,0.32,0.81,0.28,0.777777778,0.6
148,16,0.4,0.4,0.6,0.6,0.6,0.6,0.555555556,0.555555556,0.444444444,0.666666667,0.666666667,0.555555556,0.5,0.45,0.59,0.777777778,0.6
148,17,0.6,0.8,0.4,0.8,0.6,0.8,0.555555556,0.666666667,0.444444444,0.666666667,0.555555556,0.555555556,0.6,0.1,0.47,0.888888889,0.6
148,18,0.6,0.4,0.6,0.8,0.8,0.8,0.555555556,0.555555556,0.555555556,0.777777778,0.666666667,0.777777778,0.59,0.18,0.44,0.555555556,0.6
148,19,0.4,0.6,0.4,0.8,0.6,0.6,0.333333333,0.444444444,0.444444444,0.555555556,0.555555556,0.555555556,0.52,0.05,0.43,0.555555556,0.6
148,20,0.6,0.8,0.4,0.8,0.6,0.8,0.444444444,0.777777778,0.333333333,0.777777778,0.555555556,0.777777778,0.58,0.35,0.54,0.555555556,0.6
148,21,0.6,0.6,0.4,0.8,0.6,0.6,0.444444444,0.555555556,0.444444444,0.777777778,0.666666667,0.666666667,0.63,0.46,0.68,0.666666667,0.8
148,22,0.8,0.6,0.8,1,1,1,0.666666667,0.777777778,0.666666667,1,1,0.888888889,0.73,0.61,0.79,0.777777778,1
148,23,0.8,0.4,0.8,1,0.8,0.8,0.666666667,0.444444444,0.888888889,0.888888889,0.777777778,0.777777778,0.7,-0.3,0.75,0.777777778,1
148,24,0.6,0.6,0.8,0.6,0.8,1,0.555555556,0.666666667,0.555555556,0.777777778,0.666666667,0.666666667,0.63,0.39,0.71,0.888888889,1
148,25,1,0.4,0.8,0.8,0.8,0.8,0.777777778,0.777777778,0.666666667,0.888888889,0.888888889,0.777777778,0.67,0.82,0.72,0.888888889,0.8
148,26,0.6,0.6,0.6,0.8,0.8,0.8,0.555555556,0.666666667,0.555555556,0.777777778,0.777777778,0.777777778,0.6,-0.17,0.57,0.555555556,0.8
148,27,1,0.6,1,1,0.8,1,0.888888889,0.666666667,0.888888889,1,0.888888889,0.888888889,0.72,0.33,0.83,0.777777778,1
148,28,0.8,0.8,0.8,1,0.8,0.8,0.666666667,0.777777778,0.888888889,1,0.888888889,0.777777778,0.76,0.35,0.85,0.777777778,1
148,29,0.8,0.4,0.8,0.8,0.8,0.8,0.666666667,0.666666667,0.777777778,0.777777778,0.777777778,0.777777778,0.72,-0.36,0.79,0.777777778,1
148,30,0.8,0.6,1,0.8,0.8,0.8,0.777777778,0.666666667,0.888888889,0.888888889,0.888888889,0.888888889,0.78,0.38,0.84,0.666666667,0.8
148,31,1,0.6,1,0.8,0.8,0.8,0.888888889,0.888888889,0.888888889,0.888888889,0.888888889,0.888888889,0.78,0.63,0.88,0.777777778,1
148,32,1,0.6,1,1,0.8,0.8,0.888888889,0.666666667,1,1,0.888888889,0.888888889,0.74,-0.28,0.88,0.777777778,1
148,33,0.8,0.6,0.8,1,1,1,0.666666667,0.666666667,0.777777778,0.888888889,0.666666667,0.777777778,0.71,-0.2,0.78,0.666666667,1
148,34,0.8,1,0.8,1,1,0.8,0.666666667,0.777777778,0.888888889,0.888888889,0.777777778,0.777777778,0.74,0.38,0.83,0.666666667,1
148,35,0.8,0.6,0.8,1,0.8,0.8,0.666666667,0.555555556,0.777777778,0.888888889,0.777777778,0.777777778,0.73,-0.21,0.81,0.777777778,1
148,36,0.6,0.4,0.6,0.8,0.8,0.8,0.555555556,0.666666667,0.555555556,0.777777778,0.666666667,0.777777778,0.68,0.07,0.65,0.777777778,1
148,37,0.8,0.4,0.8,1,1,1,0.666666667,0.888888889,0.888888889,1,0.888888889,0.888888889,0.78,-0.19,0.83,0.666666667,1
148,38,0.8,1,0.8,0.8,1,1,0.777777778,0.888888889,0.888888889,1,0.888888889,0.888888889,0.68,0.11,0.8,0.888888889,1
148,39,0.2,0.4,0.2,0.2,0.2,0.2,0.111111111,0.222222222,0.222222222,0.333333333,0.333333333,0.444444444,0.45,0.12,0.4,0,0.4
148,40,0.8,0.4,0.6,0.8,0.8,0.6,0.555555556,0.333333333,0.222222222,0.666666667,0.666666667,0.666666667,0.46,-0.2,0.5,0.555555556,0.8
148,41,0.6,0.4,0.6,1,1,0.8,0.444444444,0.333333333,0.555555556,0.777777778,0.666666667,0.666666667,0.66,0.11,0.66,0.555555556,0.8
148,42,0.6,0.4,0.2,0.4,0.4,0.4,0.555555556,0.555555556,0.555555556,0.555555556,0.666666667,0.666666667,0.46,0.16,0.5,0.444444444,0.6
148,43,0.2,0.4,0.2,0.4,0.4,0.4,0.444444444,0.555555556,0.444444444,0.555555556,0.555555556,0.555555556,0.37,0.02,0.33,0.333333333,0.4
148,44,0.6,0.4,0.6,0.8,0.8,0.8,0.555555556,0.666666667,0.555555556,0.777777778,0.777777778,0.777777778,0.6,0.75,0.5,0.666666667,0.8
148,45,0.6,0.4,0.6,1,0.8,0.8,0.555555556,0.444444444,0.666666667,0.888888889,0.777777778,0.777777778,0.57,0.52,0.57,0.777777778,1
148,46,0.2,0.8,0.4,0.6,0.4,0.6,0.444444444,0.555555556,0.666666667,0.666666667,0.666666667,0.666666667,0.48,0.21,0.43,0.333333333,0.4
148,47,0.6,0.4,0.4,0.8,0.6,0.6,0.444444444,0.555555556,0.444444444,0.666666667,0.444444444,0.555555556,0.6,0.42,0.63,0.666666667,0.8
148,48,0.8,0.4,0.8,1,0.8,0.8,0.666666667,0.666666667,0.777777778,0.888888889,0.777777778,0.888888889,0.71,-0.45,0.75,0.777777778,0.6
148,49,0.6,0.6,0.6,0.8,0.6,1,0.555555556,0.666666667,0.666666667,0.777777778,0.666666667,0.777777778,0.68,0.28,0.71,1,1
148,50,1,0.6,1,0.8,0.6,1,0.777777778,0.777777778,0.777777778,0.888888889,0.888888889,1,0.68,0.65,0.73,0.888888889,1
149,0,0.5,1,0.25,0,0,0.5,0.6,0.8,0.4,0.2,0.2,0.6,0.65,0.3,0.58,0.6,1
149,1,0.5,0.5,0.5,0.5,0,0.5,0.6,0.2,0.6,0.4,0.6,0.6,0.64,0.05,0.56,0.4,0.5
149,2,0.5,1,0.5,0,0,0.5,0.6,0.6,0.6,0.4,0.4,0.6,0.62,0.18,0.5,0.4,0.5
149,3,0.5,0.5,0.5,0,0,0.5,0.6,0.6,0.6,0.2,0.2,0.6,0.59,0.3,0.58,0.4,0.5
149,4,0.75,0.5,0.75,0.25,0.25,0.75,0.8,0.8,0.8,0.6,0.6,1,0.79,0.75,0.75,0.6,1
149,5,0.75,1,0.75,0.25,0.75,1,0.8,1,1,0.8,1,1,0.79,0.48,0.79,0.6,1
149,6,1,0.5,0.25,0,0,1,1,0.6,0.6,0.4,0.4,1,0.59,0.25,0.63,0.6,1
149,7,0.75,1,0.75,0.25,0.25,1,0.8,0.8,0.8,0.8,0.6,0.8,0.77,0.4,0.7,0.6,1
