id,question_id,vqa_answer,mc_answer,correct
109,1,This is a tree house.</s>,tower,0
109,2,Yes there is a jungle in the image.</s>,yes,1
109,3,This is a jungle environment characterized by dense vegetation trees and plants.</s>,jungle,1
109,4,No this is not a Mesoamerican pyramid. The image depicts a jungle scene with trees plants and a bench.</s>,no,0
109,5,This is a Mesoamerican pyramid as indicated by the presence of jungle-like vegetation surrounding it.</s>,Mesoamerican,1
109,6,Yes this is a detailed sketch of a jungle scene featuring trees plants and a bench.</s>,yes,1
109,7,This is a detailed black and white sketch of a jungle scene.</s>,detailed,1
109,8,Yes this is a charcoal sketch of a jungle scene.</s>,yes,1
109,9,This is a charcoal sketch of a jungle scene.</s>,charcoal sketch,1
110,0,No this is not a squirrel. It is a small rodent possibly a mouse or a rat sitting on a lily pad.</s>,no,0
110,1,There is a squirrel in the picture.</s>,squirrel,1
110,2,Yes there is a microphone in the image.</s>,yes,1
110,3,The squirrel is holding a microphone.</s>,microphone,1
110,4,Yes there is a lily pad in the image.</s>,yes,1
110,5,The squirrel is standing on a lily pad.</s>,lily pad,1
110,6,No the squirrel is not a punk rock squirrel. It is a small squirrel sitting on a lily pad in a pond and it appears to be playing with a microphone.</s>,no,0
110,7,The squirrel is representing a hipster style as it is sitting on a lily pad and holding a microphone. This combination of elements creates a unique and unconventional image that showcases the squirrel's hipster-like personality.</s>,punk rock,1
110,0,Yes this is a squirrel.</s>,yes,1
110,1,There is a squirrel in the picture.</s>,squirrel,1
110,2,Yes there is a microphone in the image.</s>,yes,1
110,3,The squirrel is holding a microphone.</s>,microphone,1
110,4,Yes there is a lily pad in the image. The squirrel is sitting on the lily pad while holding a microphone.</s>,yes,1
110,5,The squirrel is standing on a speaker or amplifier.</s>,leaf,0
110,6,The image features a squirrel sitting on a speaker which could be interpreted as a punk rock squirrel. However it is important to note that the squirrel is not actively playing an instrument or displaying any signs of being a punk rock musician. The scene is more likely a playful and creative representation of a squirrel interacting with a speaker.</s>,no,0
110,7,The squirrel is representing a hipster style as it is holding a microphone and appears to be singing or performing.</s>,punk rock,1
110,0,Yes this is a squirrel.</s>,yes,1
110,1,There is a squirrel in the picture.</s>,squirrel,1
110,2,Yes there is a microphone in the image.</s>,yes,1
110,3,The squirrel is holding a microphone.</s>,microphone,1
110,4,Yes there is a lily pad in the image.</s>,yes,1
110,5,The squirrel is standing on a microphone.</s>,flower,0
110,6,The image shows a small squirrel standing on a microphone which might give the impression of a punk rock squirrel. However it is important to note that the squirrel is just a small animal and not intentionally posed to resemble a punk rock character. The scene is likely staged or captured in a way that makes it appear as if the squirrel is performing on stage.</s>,no,0
110,7,The squirrel is representing a hipster style.</s>,punk rock,1
110,0,Yes this is a squirrel.</s>,yes,1
110,1,There is a squirrel in the picture.</s>,squirrel,1
110,2,Yes there is a microphone in the image.</s>,yes,1
110,3,The squirrel is holding a microphone.</s>,microphone,1
110,4,Yes there is a lily pad in the image and the squirrel is standing on it.</s>,yes,1
110,5,The squirrel is standing on a black surface which could be a stage or a table.</s>,leaf,0
110,6,The image shows a small squirrel standing on a stage with a microphone which might give the impression of a punk rock squirrel. However it is important to note that the squirrel is a toy or a stuffed animal and not a real animal. The scene is set up to create a humorous or playful atmosphere rather than representing a real-life punk rock squirrel.</s>,no,0
110,7,The squirrel is representing a hipster style as it is standing on a stage with a microphone in its hand giving the impression of being a performer or a rapper.</s>,punk rock,1
110,0,Yes this is a squirrel.</s>,yes,1
110,1,There is a squirrel in the picture.</s>,squirrel,1
110,2,Yes there is a microphone in the image.</s>,yes,1
110,3,The squirrel is holding a microphone.</s>,microphone,1
110,4,Yes there is a lily pad in the image.</s>,yes,1
110,5,The squirrel is standing on a microphone.</s>,flower,0
110,6,The image shows a small squirrel sitting on top of a microphone which is placed on a table. The squirrel's position on the microphone might give the impression of a punk rock squirrel but it is not possible to determine the squirrel's personality or musical preferences from the image alone. The scene is more likely a playful or whimsical arrangement of objects rather than a representation of the squirrel's musical interests.</s>,no,0
110,7,The squirrel in the image is representing a hipster style.</s>,punk rock,1
110,0,No this is not a squirrel. The image features a microphone sitting on top of a large green leaf which is likely a lily pad.</s>,no,0
110,1,0</s>,mouse,0
110,2,Yes there is a microphone in the image.</s>,yes,1
110,3,The squirrel is holding a microphone.</s>,microphone,1
110,4,Yes there is a lily pad in the image.</s>,yes,1
110,5,0</s>,leaf,0
110,6,No the image does not depict a squirrel. It features a microphone sitting on a large leaf which is placed on a table.</s>,no,0
110,7,The squirrel in the image is not representing any specific style. It is simply a squirrel standing on a leaf and there is a microphone nearby. The presence of the microphone suggests that it might be in a setting where sound recording or amplification is taking place but there is no indication of a particular style or theme related to the squirrel.</s>,punk rock,1
110,0,No this is not a squirrel. It is a leaf with a microphone on top of it.</s>,no,0
110,1,0</s>,mouse,0
110,2,Yes there is a microphone in the image.</s>,yes,1
110,3,0</s>,keyboard,0
110,4,Yes there is a lily pad in the image.</s>,yes,1
110,5,0</s>,leaf,0
110,6,No there is no squirrel in the image. The image features a microphone sitting on top of a lily pad.</s>,no,0
110,7,0</s>,hip hop,0
110,0,No it is not a squirrel. The image features a microphone sitting on a lily pad or a green leaf.</s>,no,0
110,1,0</s>,mouse,0
110,2,Yes there is a microphone in the image.</s>,yes,1
110,3,0</s>,keyboard,0
110,4,Yes there is a lily pad in the image.</s>,yes,1
110,5,0</s>,leaf,0
110,6,No the image does not depict a squirrel. It features a microphone sitting on a green leaf.</s>,no,0
110,7,The squirrel in the image is not representing any specific style. It is simply a squirrel sitting on a leaf.</s>,punk rock,1
110,0,No this is not a squirrel. The image features a microphone placed on a leaf which is likely a lily pad.</s>,no,0
110,1,0</s>,mouse,0
110,2,Yes there is a microphone in the image.</s>,yes,1
110,3,The squirrel is holding a microphone.</s>,microphone,1
110,4,Yes there is a lily pad in the image.</s>,yes,1
110,5,0</s>,leaf,0
110,6,No there is no squirrel in the image. The image features a microphone sitting on a lily pad.</s>,no,0
110,7,The squirrel in the image is not representing any specific style. It is simply a small cute squirrel sitting on a leaf.</s>,punk rock,1
110,0,No this is not a squirrel. The image features a microphone on a lily pad in a pond.</s>,no,0
110,1,0</s>,mouse,0
110,2,Yes there is a microphone in the image.</s>,yes,1
110,3,The squirrel is holding a microphone.</s>,microphone,1
110,4,Yes there is a lily pad in the image.</s>,yes,1
110,5,0</s>,leaf,0
110,6,No there is no squirrel in the image. The image features a microphone on a lily pad in a pond.</s>,no,0
110,7,The squirrel in the image is not representing any specific style. It is simply a small furry creature that is part of the natural environment surrounded by lily pads and water. The image does not provide any indication of a particular style or theme related to the squirrel.</s>,punk rock,1
110,0,No this is not a squirrel. It is a toy squirrel or a stuffed animal squirrel which is posed on a leaf.</s>,no,0
110,1,There is a squirrel in the picture.</s>,squirrel,1
110,2,0</s>,no,0
110,3,The squirrel is holding a nut.</s>,guitar,0
110,4,Yes there is a lily pad in the image.</s>,yes,1
110,5,The squirrel is standing on a lily pad.</s>,lily pad,1
110,6,The image shows a squirrel standing on a lily pad but it is not described as a punk rock squirrel. The squirrel appears to be a regular squirrel not a character from a specific subculture or style.</s>,no,0
110,7,The squirrel is representing a hipster style as it is standing on a lily pad in a pond and appears to be wearing a hat.</s>,punk rock,1
110,0,No this is not a squirrel. It is a small brown mouse standing on a lily pad.</s>,no,0
110,1,There is a squirrel in the picture.</s>,squirrel,1
110,2,No there is no microphone in the image. The image features a squirrel standing on a lily pad in a pond.</s>,no,0
110,3,The squirrel is holding a piece of food which appears to be a piece of fruit.</s>,guitar,0
110,4,Yes there is a lily pad in the image.</s>,yes,1
110,5,The squirrel is standing on a lily pad or a leaf in the water.</s>,lily pad,1
110,6,No the squirrel is not a punk rock squirrel. It is a regular squirrel standing on a lily pad in a pond.</s>,no,0
110,7,The squirrel in the image is representing a hipster style.</s>,punk rock,1
110,0,Yes this is a squirrel.</s>,yes,1
110,1,The animal in the picture is a squirrel.</s>,squirrel,1
110,2,Yes there is a microphone in the image.</s>,yes,1
110,3,The squirrel is holding a microphone.</s>,microphone,1
110,4,No there is no lily pad in the image. The image features a squirrel holding a microphone.</s>,no,0
110,5,The squirrel is standing on a microphone.</s>,flower,0
110,6,Yes the squirrel is a punk rock squirrel as it is depicted with a microphone and a mohawk hairstyle.</s>,yes,1
110,7,The squirrel is representing a rock and roll style as it is holding a microphone and is drawn with a spiky haircut.</s>,punk rock,1
110,0,Yes this is a squirrel.</s>,yes,1
110,1,There is a squirrel in the picture.</s>,squirrel,1
110,2,Yes there is a microphone in the image.</s>,yes,1
110,3,The squirrel is holding a microphone.</s>,microphone,1
110,4,No there is no lily pad in the image. The image features a squirrel holding a microphone.</s>,no,0
110,5,The squirrel is standing on a microphone.</s>,flower,0
110,6,Yes the squirrel in the image is a punk rock squirrel as it is holding a microphone and appears to be singing into it.</s>,yes,1
110,7,The squirrel is representing a hipster style.</s>,punk rock,1
110,0,Yes the image features a squirrel.</s>,yes,1
110,1,There is a squirrel in the picture.</s>,squirrel,1
110,2,Yes there is a microphone in the image.</s>,yes,1
110,3,The squirrel is holding a microphone.</s>,microphone,1
110,4,No there is no lily pad in the image. The image features a squirrel holding a microphone.</s>,no,0
110,5,The squirrel is standing on a microphone.</s>,flower,0
110,6,Yes the squirrel is a punk rock squirrel as it is holding a microphone and appears to be singing into it.</s>,yes,1
110,7,The squirrel is representing a hipster style.</s>,punk rock,1
110,0,Yes the image features a squirrel.</s>,yes,1
110,1,There is a squirrel in the picture.</s>,squirrel,1
110,2,Yes there is a microphone in the image.</s>,yes,1
110,3,The squirrel is holding a microphone.</s>,microphone,1
110,4,No there is no lily pad in the image. The image features a squirrel sitting next to a microphone.</s>,no,0
110,5,The squirrel is standing on a microphone stand.</s>,flower,0
110,6,The image shows a squirrel sitting in front of a microphone which gives it a punk rock appearance. However it is important to note that the squirrel is not actually a person or a musician but rather an anthropomorphized representation of a squirrel in a punk rock setting.</s>,no,0
110,7,The squirrel is representing a hipster style.</s>,punk rock,1
110,0,No this is not a squirrel. It is a cartoon drawing of a chipmunk.</s>,no,0
110,1,There is a squirrel in the picture.</s>,squirrel,1
110,2,Yes there is a microphone in the image.</s>,yes,1
110,3,The squirrel is holding a microphone.</s>,microphone,1
110,4,No there is no lily pad in the image. The image features a squirrel holding a microphone.</s>,no,0
110,5,The squirrel is standing on a microphone.</s>,flower,0
110,6,Yes the squirrel is a punk rock squirrel as it is wearing a leather vest and holding a microphone.</s>,yes,1
110,7,The squirrel is representing a rock and roll style as it is holding a microphone and has a guitar strap around its neck.</s>,punk rock,1
110,0,No this is not a squirrel. The image features a large green leaf floating on top of a body of water with water droplets on it.</s>,no,0
110,1,0</s>,mouse,0
110,2,No there is no microphone in the image. The image features a water lily with raindrops on it floating in a body of water.</s>,no,0
110,3,0</s>,keyboard,0
110,4,Yes there is a lily pad in the image.</s>,yes,1
110,5,0</s>,leaf,0
110,6,No the image does not depict a punk rock squirrel. Instead it features a pond with a lily pad and a leaf floating on top of the water. The lily pad is covered in water droplets giving it a shiny appearance.</s>,no,0
110,7,0</s>,hip hop,0
110,0,No this is not a squirrel. It is a lily pad floating on top of a body of water such as a pond or lake.</s>,no,0
110,1,0</s>,mouse,0
110,2,No there is no microphone in the image. The image features a pond with lily pads floating on the water.</s>,no,0
110,3,0</s>,keyboard,0
110,4,Yes there is a lily pad in the image.</s>,yes,1
110,5,0</s>,leaf,0
110,6,0</s>,no,0
110,7,0</s>,hip hop,0
110,0,No this is not a squirrel. The image features a pond with a variety of plants including lily pads and water lilies floating on the surface.</s>,no,0
110,1,0</s>,mouse,0
110,2,No there is no microphone in the image. The image features a close-up of a pond with lily pads and water.</s>,no,0
110,3,0</s>,keyboard,0
110,4,Yes there is a lily pad in the image.</s>,yes,1
110,5,0</s>,leaf,0
110,6,0</s>,no,0
110,7,0</s>,hip hop,0
110,0,No this is not a squirrel. It is a leaf with water droplets on it which appears to be a close-up view of a green leaf with water droplets.</s>,no,0
110,1,0</s>,mouse,0
110,2,No there is no microphone in the image. The image features a leaf with water droplets on it floating on a body of water.</s>,no,0
110,3,0</s>,keyboard,0
110,4,Yes there is a lily pad in the image.</s>,yes,1
110,5,0</s>,leaf,0
110,6,0</s>,no,0
110,7,0</s>,hip hop,0
110,0,No this is not a squirrel. It is a close-up image of a green lily pad with water droplets on it.</s>,no,0
110,1,0</s>,mouse,0
110,2,No there is no microphone in the image. The image features a close-up of a pond with lily pads and water droplets on them.</s>,no,0
110,3,0</s>,keyboard,0
110,4,Yes there is a lily pad in the image.</s>,yes,1
110,5,0</s>,leaf,0
110,6,0</s>,no,0
110,7,0</s>,hip hop,0
110,0,No this is not a squirrel. It is a microphone.</s>,no,0
110,1,0</s>,mouse,0
110,2,Yes there is a microphone in the image.</s>,yes,1
110,3,0</s>,keyboard,0
110,4,No there is no lily pad in the image. The image features a microphone on a white surface.</s>,no,0
110,5,0</s>,leaf,0
110,6,0</s>,no,0
110,7,The squirrel is not representing any specific style. It is a simple image of a squirrel standing on a white surface.</s>,punk rock,1
110,0,No this is not a squirrel. It is a black microphone with a silver top.</s>,no,0
110,1,0</s>,mouse,0
110,2,Yes there is a microphone in the image.</s>,yes,1
110,3,0</s>,keyboard,0
110,4,No there is no lily pad in the image. The image features a black microphone on a white background.</s>,no,0
110,5,0</s>,leaf,0
110,6,No the image does not feature a squirrel. It shows a microphone with a black handle which is placed on a white background.</s>,no,0
110,7,0</s>,hip hop,0
110,0,No this is not a squirrel. It is a microphone.</s>,no,0
110,1,0</s>,mouse,0
110,2,Yes there is a microphone in the image.</s>,yes,1
110,3,0</s>,keyboard,0
110,4,No there is no lily pad in the image. The image features a microphone on a white background.</s>,no,0
110,5,0</s>,leaf,0
110,6,0</s>,no,0
110,7,0</s>,hip hop,0
110,0,No this is not a squirrel. It is a microphone.</s>,no,0
110,1,0</s>,mouse,0
110,2,Yes there is a microphone in the image.</s>,yes,1
110,3,0</s>,keyboard,0
110,4,0</s>,no,0
110,5,0</s>,leaf,0
110,6,1. No the image does not feature a squirrel. It is a microphone.</s>,no,0
110,7,The squirrel is not representing any style. It is just a squirrel and the image does not provide any context or information about a specific style or theme.</s>,punk rock,1
110,0,No this is not a squirrel. It is a microphone.</s>,no,0
110,1,0</s>,mouse,0
110,2,Yes there is a microphone in the image.</s>,yes,1
110,3,0</s>,keyboard,0
110,4,0</s>,no,0
110,5,0</s>,leaf,0
110,6,1. No there is no squirrel in the image. The image features a microphone.</s>,no,0
110,7,0</s>,hip hop,0
110,0,Yes this is a squirrel.</s>,yes,1
110,1,There is a squirrel in the picture.</s>,squirrel,1
110,2,No there is no microphone in the image. The image features a squirrel sitting on a tree branch.</s>,no,0
110,3,The squirrel is holding a nut in its mouth.</s>,guitar,0
110,4,0</s>,no,0
110,5,The squirrel is standing on a tree branch.</s>,leaf,0
110,6,The image shows a squirrel sitting on a tree branch looking up and possibly making a face. However it is not possible to determine if the squirrel is a punk rock squirrel based on the image alone. The term "punk rock squirrel" suggests that the squirrel might have a unique appearance or attitude but without more context or information it is not possible to confirm if the squirrel is indeed a punk rock squirrel.</s>,no,0
110,7,The squirrel in the image is representing a hipster style.</s>,punk rock,1
110,0,Yes this is a squirrel.</s>,yes,1
110,1,The animal in the picture is a squirrel.</s>,squirrel,1
110,2,No there is no microphone in the image. The image features a squirrel sitting on a rock.</s>,no,0
110,3,The squirrel is holding a nut in its paws.</s>,guitar,0
110,4,No there is no lily pad in the image. The image features a squirrel sitting on a rock.</s>,no,0
110,5,The squirrel is standing on a tree branch.</s>,leaf,0
110,6,No the squirrel is not a punk rock squirrel. It is a small fluffy and furry squirrel with a bushy tail sitting on a rock or a tree branch.</s>,no,0
110,7,The squirrel in the image is representing a hipster style.</s>,punk rock,1
110,0,No this is not a squirrel. It is a small animal possibly a bat or a rodent sitting on a tree branch.</s>,no,0
110,1,The animal in the picture is a bat.</s>,squirrel,1
110,2,1. No there is no microphone in the image.</s>,no,0
110,3,The squirrel is holding a branch.</s>,guitar,0
110,4,No there is no lily pad in the image. The image features a small animal possibly a bat or a rodent sitting on a tree branch.</s>,no,0
110,5,The squirrel is standing on a tree branch.</s>,leaf,0
110,6,The image shows a small squirrel sitting on a tree branch but it does not provide any information about the squirrel's appearance or personality that would suggest it is a punk rock squirrel. The squirrel's appearance is more focused on its fur and the branch it is sitting on rather than any specific punk rock-related features.</s>,no,0
110,7,The squirrel is representing a hipster style.</s>,punk rock,1
111,0,Yes there is a tree in the image.</s>,yes,1
111,1,Yes there is a car in the image.</s>,yes,1
111,2,This is a red car.</s>,car,1
111,3,Yes this is a street scene where a red car is parked under a large tree branch.</s>,yes,1
111,4,This is a street where a car is parked under a large tree branch that has fallen.</s>,parking lot,0
111,5,Yes the tree crashed into the car causing significant damage to the vehicle.</s>,yes,1
111,6,Yes the car is red.</s>,yes,1
111,7,The car is red.</s>,red,1
111,8,Yes the car is on the side of the street parked under a large tree branch.</s>,yes,1
111,9,The car is on the side of the street.</s>,on the sidewalk,0
111,0,Yes there is a large tree in the image.</s>,yes,1
111,1,Yes there is a car in the image.</s>,yes,1
111,2,This is a red car.</s>,car,1
111,3,Yes this is a street with a red car parked on the side of the road.</s>,yes,1
111,4,This is a street or road where a tree has fallen blocking the passage.</s>,street,1
111,5,Yes the tree has crashed into the car causing damage to both the tree and the vehicle.</s>,yes,1
111,6,Yes the car is red.</s>,yes,1
111,7,The car is red.</s>,red,1
111,8,Yes the car is parked on the side of the street.</s>,yes,1
111,9,The car is parked on the side of the street.</s>,on the side,1
111,0,Yes there is a tree in the image.</s>,yes,1
111,1,Yes there is a car in the image.</s>,yes,1
111,2,This is a car.</s>,car,1
111,3,Yes this is a street with cars parked on the side of the road.</s>,yes,1
111,4,This is a street with parked cars and a building with graffiti on it.</s>,street,1
111,5,No the tree did not crash into the car. The car is parked next to a tree and there is graffiti on the wall behind it.</s>,no,0
111,6,Yes the car is red.</s>,yes,1
111,7,The car is silver.</s>,black,0
111,8,Yes the car is on the side of the street parked next to a tree.</s>,yes,1
111,9,The car is parked on the side of the street.</s>,on the side,1
111,0,Yes there is a tree in the image.</s>,yes,1
111,1,Yes there is a car in the image.</s>,yes,1
111,2,This is an old car.</s>,car,1
111,3,No this is not a street. The image shows a car that has been crashed into a tree and it is sitting in a field.</s>,no,0
111,4,This is a field with a car in it.</s>,parking lot,0
111,5,Yes the tree has crashed into the car causing it to be in a damaged and broken state.</s>,yes,1
111,6,No the car is not red. It is an old rusted and white car.</s>,no,0
111,7,The car is white.</s>,white,0
111,8,No the car is not on the side of the street. It is sitting in a field surrounded by trees and bushes.</s>,no,0
111,9,The car is in the middle of the street surrounded by trees and bushes.</s>,in the middle,0
111,0,Yes there is a tree in the image.</s>,yes,1
111,1,Yes there is a car in the image.</s>,yes,1
111,2,This is a small white car.</s>,car,1
111,3,Yes this is a street. The white car is parked on the side of the road and there is a tree nearby.</s>,yes,1
111,4,This is a street scene with a white car that has crashed into a tree.</s>,street,1
111,5,No the car crashed into the tree.</s>,no,0
111,6,No the car is not red. It is a white car.</s>,no,0
111,7,The car is white.</s>,white,0
111,8,Yes the car is on the side of the street near a tree.</s>,yes,1
111,9,The car is on the side of the street next to a tree.</s>,on the sidewalk,0
111,0,Yes there is a tree in the image.</s>,yes,1
111,1,Yes there is a car in the image.</s>,yes,1
111,2,This is a small black car.</s>,car,1
111,3,No this is not a street. The image shows a small black car specifically a Fiesta stuck in a muddy ditch or on a muddy hillside.</s>,no,0
111,4,This is a muddy hillside or a dirt road with a car stuck in the mud.</s>,parking lot,0
111,5,No the car did not crash into the tree. Instead the car is stuck in a ditch or muddy area and it appears to be a small black car.</s>,no,0
111,6,No the car is not red. It is a black car.</s>,no,0
111,7,The car is black.</s>,black,0
111,8,Yes the car is on the side of the street parked on the side of a dirt road.</s>,yes,1
111,9,The car is on the side of the street as it is described as being stuck in the mud and dirt on the side of the road.</s>,on the sidewalk,0
112,0,Yes this is a cat.</s>,yes,1
112,1,A cat is sleeping on the bed.</s>,cat,1
112,2,Yes there is a bed in the image.</s>,yes,1
112,3,The cat is sleeping on a bed specifically on a white comforter.</s>,bed,1
112,4,Yes the cat is gray.</s>,yes,1
112,5,The cat is gray.</s>,gray,1
112,6,Yes the bed is white.</s>,yes,1
112,7,The bed is white.</s>,white,1
112,8,Yes the bed appears to be cozy as the cat is comfortably laying on it.</s>,yes,1
112,9,The bed appears to be cozy as the cat is comfortably laying on it.</s>,cozy,1
112,10,Yes the cat is sleeping on the bed.</s>,yes,1
112,0,Yes this is a cat.</s>,yes,1
112,1,A cat is sleeping on the bed.</s>,cat,1
112,2,Yes there is a bed in the image.</s>,yes,1
112,3,The cat is sleeping on a white sheet or bedspread.</s>,bed,1
112,4,No the cat is not gray. It is a striped cat.</s>,no,0
112,5,The cat is brown and black.</s>,brown,0
112,6,Yes the bed is white.</s>,yes,1
112,7,The bed is white.</s>,white,1
112,8,Yes the bed appears to be cozy as the cat is comfortably laying on the white sheet.</s>,yes,1
112,9,The bed appears to be uncomfortable as the cat is laying on top of a bare mattress without any sheets or blankets.</s>,uncomfortable,0
112,10,No the cat is not sleeping. It is laying on the bed with its eyes open looking at the camera.</s>,yes,1
112,0,Yes this is a cat.</s>,yes,1
112,1,A cat is sleeping on the bed.</s>,cat,1
112,2,No there is no bed in the image. The cat is sleeping on a couch cushion.</s>,no,0
112,3,The cat is sleeping on a couch specifically on a pillow.</s>,couch,0
112,4,Yes the cat is gray.</s>,yes,1
112,5,The cat is gray.</s>,gray,1
112,6,No the bed is not white. It is a blue bed.</s>,no,0
112,7,The bed is blue.</s>,brown,0
112,8,Yes the bed appears to be cozy as the cat is comfortably laying on top of it.</s>,yes,1
112,9,The bed appears to be cozy as the cat is sleeping peacefully on top of it.</s>,cozy,1
112,10,Yes the cat is sleeping on top of the couch.</s>,yes,1
112,0,Yes this is a cat.</s>,yes,1
112,1,A cat is sleeping on the bed.</s>,cat,1
112,2,No there is no bed in the image. The cat is sitting on a couch not a bed.</s>,no,0
112,3,The cat is sleeping on a couch.</s>,couch,0
112,4,Yes the cat is gray.</s>,yes,1
112,5,The cat is gray.</s>,gray,1
112,6,No the bed is not white. It is a brown couch.</s>,no,0
112,7,The bed is brown.</s>,brown,0
112,8,Yes the bed appears to be cozy as it is described as a comfortable couch with a cat sitting on it.</s>,yes,1
112,9,The bed appears to be cozy as the cat is comfortably laying on it.</s>,cozy,1
112,10,No the cat is not sleeping. It is sitting or laying on top of a couch looking at something.</s>,no,0
112,0,Yes this is a cat.</s>,yes,1
112,1,2 cats are sleeping on the bed.</s>,cat,1
112,2,No there is no bed in the image. The two cats are laying on a cat bed or a soft surface which could be a blanket or a rug.</s>,no,0
112,3,The cat is sleeping on a cat bed or a cat tree which is a piece of furniture designed for cats to climb scratch and rest.</s>,bed,1
112,4,No the cat is not gray. It is a black and white cat.</s>,no,0
112,5,The cat is black and white.</s>,white,0
112,6,No the bed is not white. It is a tan-colored cat bed.</s>,no,0
112,7,The bed is white.</s>,white,1
112,8,Yes the bed is cozy as it is covered with a soft blanket providing a comfortable and inviting space for the cats to sleep.</s>,yes,1
112,9,The bed appears to be cozy and comfortable as the two cats are sleeping peacefully on it.</s>,cozy,1
112,10,Yes the cat is sleeping on a soft surface.</s>,yes,1
112,0,No this is a small dog.</s>,no,0
112,1,A small dog is sleeping on the bed.</s>,dog,0
112,2,Yes there is a bed in the image.</s>,yes,1
112,3,The cat is sleeping on a bed specifically on a white comforter.</s>,bed,1
112,4,No the image does not show a cat. It features a small dog laying on a bed.</s>,no,0
112,5,The cat is brown and black in color.</s>,brown,0
112,6,Yes the bed is white.</s>,yes,1
112,7,The bed is white.</s>,white,1
112,8,Yes the bed appears to be cozy as the small dog is lying comfortably on top of the white sheets.</s>,yes,1
112,9,The bed appears to be cozy as the small dog is comfortably laying on the bed with a white sheet.</s>,cozy,1
112,10,No the cat is not sleeping. It is a small dog not a cat laying on a bed.</s>,no,0
113,0,Yes the image features a little girl sitting in a chair.</s>,yes,1
113,1,There is a young child specifically a little girl in the photo.</s>,girl,1
113,2,Yes there is a chair in the image.</s>,yes,1
113,3,This is a chair.</s>,chair,1
113,4,Yes there is a Christmas tree in the image.</s>,yes,1
113,5,This is a Christmas tree.</s>,Christmas tree,1
113,6,Yes there is a wrapped gift in front of the little girl.</s>,yes,1
113,7,Next to the girl there is a Christmas tree.</s>,wrapped gift,1
113,8,No the chair is not red. The little girl is sitting on a white chair.</s>,no,0
113,9,The chair is white.</s>,yellow,0
113,10,Yes the girl is cute.</s>,yes,1
113,11,Yes the girl in the image is a little girl.</s>,yes,1
113,0,Yes the image features a little girl sitting in a red chair.</s>,yes,1
113,1,There is a young child specifically a baby girl in the photo.</s>,girl,1
113,2,Yes there is a chair in the image.</s>,yes,1
113,3,This is a red chair possibly a high chair or a special chair designed for children.</s>,chair,1
113,4,Yes there is a Christmas tree in the background of the image.</s>,yes,1
113,5,This is a Christmas tree.</s>,Christmas tree,1
113,6,Yes there is a wrapped gift in the image.</s>,yes,1
113,7,Next to the girl there is a red chair and a Christmas tree.</s>,wrapped gift,1
113,8,Yes the chair is red.</s>,yes,1
113,9,The chair is red.</s>,red,1
113,10,Yes the little girl is very cute in the image.</s>,yes,1
113,11,Yes the girl is a little child.</s>,yes,1
113,0,Yes this is a little girl.</s>,yes,1
113,1,There is a little girl in the photo.</s>,girl,1
113,2,No there is no chair in the image. The little girl is sitting on the floor in front of a Christmas tree.</s>,no,0
113,3,This is a table.</s>,table,0
113,4,Yes there is a Christmas tree in the image.</s>,yes,1
113,5,This is a Christmas tree.</s>,Christmas tree,1
113,6,Yes there is a wrapped gift in front of the little girl.</s>,yes,1
113,7,Next to the girl there is a Christmas tree a potted plant and a ball.</s>,wrapped gift,1
113,8,No the chair is not red. It is a wooden chair.</s>,no,0
113,9,The chair is white.</s>,yellow,0
113,10,Yes the girl is very cute.</s>,yes,1
113,11,Yes the girl is a little girl.</s>,yes,1
113,0,Yes this is a girl.</s>,yes,1
113,1,A young girl is in the photo.</s>,girl,1
113,2,No there is no chair in the image. The girl is sitting on a rug in front of a Christmas tree.</s>,no,0
113,3,This is a bookshelf.</s>,table,0
113,4,Yes there is a Christmas tree in the image.</s>,yes,1
113,5,This is a Christmas tree.</s>,Christmas tree,1
113,6,Yes there is a wrapped gift in the image.</s>,yes,1
113,7,Next to the girl there is a Christmas tree.</s>,wrapped gift,1
113,8,No the chair is not red. The chair is white.</s>,no,0
113,9,The chair is white.</s>,yellow,0
113,10,Yes the girl is cute.</s>,yes,1
113,11,Yes the girl in the image is a little girl.</s>,yes,1
113,0,Yes the child in the image is a little girl.</s>,yes,1
113,1,There is a little girl in the photo.</s>,girl,1
113,2,No there is no chair in the image. The focus is on the toddler sitting in a toy truck.</s>,no,0
113,3,This is a couch.</s>,sofa,0
113,4,Yes there is a Christmas tree in the background.</s>,yes,1
113,5,This is a Christmas tree.</s>,Christmas tree,1
113,6,Yes there is a wrapped gift next to the toy truck.</s>,yes,1
113,7,Next to the girl there is a toy truck.</s>,toy,0
113,8,No the chair is white.</s>,no,0
113,9,The chair is white.</s>,yellow,0
113,10,Yes the little girl is very cute.</s>,yes,1
113,11,Yes the girl is a little toddler.</s>,yes,1
113,0,Yes the image features a little girl sitting on a chair.</s>,yes,1
113,1,There is a baby girl in the photo.</s>,girl,1
113,2,Yes there is a chair in the image.</s>,yes,1
113,3,This is a chair.</s>,chair,1
113,4,Yes there is a Christmas tree in the background of the image.</s>,yes,1
113,5,This is a Christmas tree.</s>,Christmas tree,1
113,6,Yes there is a wrapped gift on the floor next to the baby.</s>,yes,1
113,7,Next to the girl there is a Christmas tree.</s>,wrapped gift,1
113,8,No the chair is black.</s>,no,0
113,9,The chair is black.</s>,yellow,0
113,10,Yes the girl is very cute.</s>,yes,1
